i,gen_strategy,gen_error,gen_source,gen_aligned,gen_alignment,gen_cost,gen_gt,gen_aligned_gt,gen_dataset_time,gen_good_points_percentage,gen_bad_points_percentage,gen_good_points_edit_distance,gen_bad_points_edit_distance,gen_aligned_gt@1,gen_gt@1,gen_target_y@1,gen_score@1,gen_source_score@1,gen_aligned_gt@5,gen_gt@5,gen_target_y@5,gen_score@5,gen_source_score@5,gen_aligned_gt@10,gen_gt@10,gen_target_y@10,gen_score@10,gen_source_score@10,gen_aligned_gt@20,gen_gt@20,gen_target_y@20,gen_score@20,gen_source_score@20,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,aligned_gt@1,gt@1,preds_gt@1,score@1,aligned_gt@5,gt@5,preds_gt@5,score@5,aligned_gt@10,gt@10,preds_gt@10,score@10,aligned_gt@20,gt@20,preds_gt@20,score@20,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp,error
149,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
150,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
151,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
152,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
153,targeted_uncategorized,None,"290,361,50,401,356,13,696,134,513,11,53,104,74,300,109,474,89,102,636,2,1060,218,5,241,222,119,240,32,261,368,358,509,289,217,204,146,274","290,361,50,401,356,13,696,134,513,11,53,104,74,300,109,474,89,102,636,2,1060,218,5,241,222,119,240,32,261,368,358,509,289,217,204,146,134",None,1,None,None,106.676,None,None,None,None,50,330,50,1,0,"50,90,181,25,190","330,162,241,630,103","50,50,50,50,50",1.0,0.0,"50,90,181,25,190,696,358,53,210,874","330,162,241,630,103,190,322,480,358,257","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,90,181,25,190,696,358,53,210,874,503,356,502,162,666,134,255,322,513,601","330,162,241,630,103,190,322,480,358,257,90,175,102,6,218,754,222,472,255,67","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"290,361,50,401,356,13,696,134,513,11,53,104,74,300,109,474,89,102,636,2,1060,218,5,241,222,119,240,32,261,368,358,509,289,217,204,146,274","290,361,50,401,356,13,696,134,513,11,53,104,74,300,109,474,89,102,636,2,1060,218,5,241,222,119,240,32,261,368,358,509,289,217,204,146,403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_290,sync_361,sync_50,sync_401,sync_356,sync_13,sync_696,sync_134,sync_513,sync_11,sync_53,sync_104,sync_74,sync_300,sync_109,sync_474,sync_89,sync_102,sync_636,sync_2,sync_1060,sync_218,sync_5,sync_241,sync_222,sync_119,sync_240,sync_32,sync_261,sync_368,sync_358,sync_509,sync_289,sync_217,sync_204,sync_146,add_403,del_274",1,None,None,None,77.767,None,358,330,None,0,"358,50,874,25,53","330,162,241,630,103",None,0.972,"358,50,874,25,53,696,104,31,210,78","330,162,241,630,103,190,322,480,358,257",None,0.993,"358,50,874,25,53,696,104,31,210,78,11,372,181,255,503,90,190,356,666,60","330,162,241,630,103,190,322,480,358,257,90,175,102,6,218,754,222,472,255,67",None,1.0,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",
154,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
155,targeted_uncategorized,None,"653,158,244,1,41,1244,73,269,381,609,929,214,861,344,280,1226,290,281,498","653,158,244,1,41,1244,73,269,381,609,929,214,861,344,280,1226,290,285,498",None,1,None,None,95.64,None,None,None,None,50,118,50,1,0,"50,158,217,503,190","118,405,96,361,270","50,50,50,50,50",1.0,0.0,"50,158,217,503,190,358,201,59,493,361","118,405,96,361,270,44,569,105,41,140","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,158,217,503,190,358,201,59,493,361,61,624,405,210,96,53,356,78,32,653","118,405,96,361,270,44,569,105,41,140,281,595,99,145,244,52,49,269,252,882","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"653,158,244,1,41,1244,73,269,381,609,929,214,861,344,280,1226,290,281,498","653,158,244,1,41,1244,73,269,381,609,929,214,861,344,280,1226,290,281,189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_653,sync_158,sync_244,sync_1,sync_41,sync_1244,sync_73,sync_269,sync_381,sync_609,sync_929,sync_214,sync_861,sync_344,sync_280,sync_1226,sync_290,sync_281,add_189,del_498",1,None,None,None,49.9,None,50,118,None,1,"50,59,190,78,358","118,405,96,361,270",None,1.0,"50,59,190,78,358,31,401,90,118,503","118,405,96,361,270,44,569,105,41,140",None,1.0,"50,59,190,78,358,31,401,90,118,503,601,666,13,210,243,356,25,11,53,121","118,405,96,361,270,44,569,105,41,140,281,595,99,145,244,52,49,269,252,882",None,1.0,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",
156,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
157,targeted_uncategorized,None,"738,1,720,1367,645,11,306,74,383,166,567,345,12,512,405,961,1623,185,569,891,716,336,808,935,393,905,799,372,1043,262,270,61,951,852,107,189,134,1207,526,25,1085,190,268,1183,410,777,760,573,1191,358","738,1,720,1367,645,11,306,74,383,1383,567,345,12,512,405,961,1623,185,569,891,716,336,808,935,393,905,799,372,1043,742,270,61,951,852,107,189,487,1207,526,25,1085,190,268,1183,410,777,760,573,1352,358",None,4,None,None,125.76,None,None,None,None,50,696,50,1,0,"50,356,697,243,306","696,503,1115,1560,53","50,50,50,50,50",1.0,0.0,"50,356,697,243,306,503,696,229,25,1380","696,503,1115,1560,53,290,351,1014,777,488","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,356,697,243,306,503,696,229,25,1380,570,12,53,556,59,90,104,874,31,1040","696,503,1115,1560,53,290,351,1014,777,488,229,306,11,158,59,2,847,74,132,25","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"738,1,720,1367,645,11,306,74,383,166,567,345,12,512,405,961,1623,185,569,891,716,336,808,935,393,905,799,372,1043,262,270,61,951,852,107,189,134,1207,526,25,1085,190,268,1183,410,777,760,573,1191,358","738,1,720,1367,645,11,306,74,383,166,567,345,12,512,405,961,1623,185,569,891,716,336,808,935,393,905,799,372,1043,262,270,61,951,852,107,189,134,1207,526,25,1085,190,268,1183,410,777,760,573,1191,1352","sync_738,sync_1,sync_720,sync_1367,sync_645,sync_11,sync_306,sync_74,sync_383,sync_166,sync_567,sync_345,sync_12,sync_512,sync_405,sync_961,sync_1623,sync_185,sync_569,sync_891,sync_716,sync_336,sync_808,sync_935,sync_393,sync_905,sync_799,sync_372,sync_1043,sync_262,sync_270,sync_61,sync_951,sync_852,sync_107,sync_189,sync_134,sync_1207,sync_526,sync_25,sync_1085,sync_190,sync_268,sync_1183,sync_410,sync_777,sync_760,sync_573,sync_1191,add_1352,del_358",1,None,None,None,2.563,None,362,696,None,0,"362,1160,158,696,190","696,503,1115,1560,53",None,0.0,"362,1160,158,696,190,229,503,145,32,371","696,503,1115,1560,53,290,351,1014,777,488",None,0.0,"362,1160,158,696,190,229,503,145,32,371,210,772,566,90,243,692,50,89,25,1115","696,503,1115,1560,53,290,351,1014,777,488,229,306,11,158,59,2,847,74,132,25",None,0.612,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",
158,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
159,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
160,targeted_uncategorized,None,"106,259,322,368,109,97,489,308,338,289,551,94,35,89,48,735,600,593,50,248,222,363,366,298,32,497,139,37,809,257,463,400,661,95,312,142,402,250,355,7,138,235,268,110,76,96,390,217,205,151","106,259,322,368,109,97,489,308,338,289,551,94,35,89,48,735,600,593,50,248,222,363,366,298,32,497,139,37,809,257,463,400,661,95,312,142,402,250,355,7,138,235,268,110,786,96,390,217,205,151",None,1,None,None,129.894,None,None,None,None,50,30,50,1,0,"50,13,352,217,723","30,157,13,352,312","50,50,50,50,50",1.0,0.0,"50,13,352,217,723,30,32,502,151,298","30,157,13,352,312,142,183,502,139,7","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,13,352,217,723,30,32,502,151,298,101,64,157,78,7,312,142,183,210,733","30,157,13,352,312,142,183,502,139,7,151,257,32,404,624,298,865,113,217,365","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"106,259,322,368,109,97,489,308,338,289,551,94,35,89,48,735,600,593,50,248,222,363,366,298,32,497,139,37,809,257,463,400,661,95,312,142,402,250,355,7,138,235,268,110,76,96,390,217,205,151","106,259,322,368,109,97,489,308,338,289,551,94,35,89,48,735,600,593,50,248,222,363,366,298,32,497,139,37,809,257,463,400,661,95,312,142,402,250,355,7,138,235,268,110,76,96,390,217,205,421","sync_106,sync_259,sync_322,sync_368,sync_109,sync_97,sync_489,sync_308,sync_338,sync_289,sync_551,sync_94,sync_35,sync_89,sync_48,sync_735,sync_600,sync_593,sync_50,sync_248,sync_222,sync_363,sync_366,sync_298,sync_32,sync_497,sync_139,sync_37,sync_809,sync_257,sync_463,sync_400,sync_661,sync_95,sync_312,sync_142,sync_402,sync_250,sync_355,sync_7,sync_138,sync_235,sync_268,sync_110,sync_76,sync_96,sync_390,sync_217,sync_205,add_421,del_151",1,None,None,None,155.402,None,720,30,None,0,"720,240,281,696,472","30,157,13,352,312",None,0.0,"720,240,281,696,472,352,192,140,262,492","30,157,13,352,312,142,183,502,139,7",None,0.0,"720,240,281,696,472,352,192,140,262,492,267,154,289,178,243,488,308,572,53,330","30,157,13,352,312,142,183,502,139,7,151,257,32,404,624,298,865,113,217,365",None,0.0,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",
161,targeted_uncategorized,None,"158,290,1,140,492,347,2,381,96,252,498,244,864,145,737,586,214,569,118,361,653,275,266,583,861,99,52,609,49,344,269,73,405,520,732,852,44,1230,1016,340,815,892","158,290,1,140,492,347,2,381,96,252,498,244,864,145,737,586,214,569,118,361,653,275,266,583,861,99,52,609,49,344,269,73,405,520,732,852,44,1230,1016,340,815,1442",None,1,None,None,117.327,None,None,None,None,50,118,50,1,0,"50,190,358,696,231","118,1226,926,1230,176","50,50,50,50,50",1.0,0.0,"50,190,358,696,231,356,25,46,503,201","118,1226,926,1230,176,361,571,1406,246,811","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,190,358,696,231,356,25,46,503,201,223,261,53,90,243,460,857,360,32,102","118,1226,926,1230,176,361,571,1406,246,811,270,586,44,1024,96,1193,653,275,188,252","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"158,290,1,140,492,347,2,381,96,252,498,244,864,145,737,586,214,569,118,361,653,275,266,583,861,99,52,609,49,344,269,73,405,520,732,852,44,1230,1016,340,815,892","158,290,1,140,492,347,2,381,96,252,498,244,864,145,737,586,214,569,118,361,653,275,266,583,861,99,52,609,49,344,269,73,405,520,732,852,44,1230,1016,340,815,1442,-1,-1,-1,-1,-1,-1,-1,-1","sync_158,sync_290,sync_1,sync_140,sync_492,sync_347,sync_2,sync_381,sync_96,sync_252,sync_498,sync_244,sync_864,sync_145,sync_737,sync_586,sync_214,sync_569,sync_118,sync_361,sync_653,sync_275,sync_266,sync_583,sync_861,sync_99,sync_52,sync_609,sync_49,sync_344,sync_269,sync_73,sync_405,sync_520,sync_732,sync_852,sync_44,sync_1230,sync_1016,sync_340,sync_815,add_1442,del_892",1,None,None,None,2.96,None,50,118,None,1,"50,190,358,696,231","118,1226,926,1230,176",None,1.0,"50,190,358,696,231,356,25,46,503,201","118,1226,926,1230,176,361,571,1406,246,811",None,1.0,"50,190,358,696,231,356,25,46,503,201,223,261,53,90,243,460,857,360,32,102","118,1226,926,1230,176,361,571,1406,246,811,270,586,44,1024,96,1193,653,275,188,252",None,1.0,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",
162,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
163,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
164,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
165,targeted_uncategorized,None,"290,2,280,595,61,861,275,281,96,118,176,99,49,1024,1003,361,653,1230,377","290,2,280,595,61,861,275,281,96,118,176,99,49,1024,1003,361,653,1223,377",None,1,None,None,94.757,None,None,None,None,50,340,50,1,0,"50,358,190,1003,78","340,926,44,86,118","50,50,50,50,50",1.0,0.0,"50,358,190,1003,78,281,460,931,421,290","340,926,44,86,118,49,281,1024,269,336","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,358,190,1003,78,281,460,931,421,290,356,134,61,52,25,503,961,53,140,361","340,926,44,86,118,49,281,1024,269,336,145,96,929,852,140,117,176,1003,275,99","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"290,2,280,595,61,861,275,281,96,118,176,99,49,1024,1003,361,653,1230,377","290,2,280,595,61,861,275,281,96,118,176,99,49,1024,1003,361,653,1230,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_290,sync_2,sync_280,sync_595,sync_61,sync_861,sync_275,sync_281,sync_96,sync_118,sync_176,sync_99,sync_49,sync_1024,sync_1003,sync_361,sync_653,sync_1230,add_73,del_377",1,None,None,None,42.482,None,44,340,None,0,"44,340,1024,214,49","340,926,44,86,118",None,0.0,"44,340,1024,214,49,281,269,96,653,270","340,926,44,86,118,49,281,1024,269,336",None,0.0,"44,340,1024,214,49,281,269,96,653,270,720,752,118,31,290,275,99,86,140,852","340,926,44,86,118,49,281,1024,269,336,145,96,929,852,140,117,176,1003,275,99",None,0.0,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",
166,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
167,targeted_uncategorized,None,"274,974,457,209,289,157,286,30,330,473,650,749,9,409,353,218,886,577,277,45,591,493,293,236,821,1165,778,220,599,544,250,972,939,273,74,158,456,281,815,936,1019,615,178,88,720,246,105,861,1422,702","274,970,457,209,289,157,286,30,330,473,650,749,9,409,353,218,886,577,277,45,591,493,293,236,821,1165,778,220,599,544,250,972,939,273,74,158,456,281,815,936,1019,615,178,89,720,246,105,861,1422,702",None,2,None,None,128.469,None,None,None,None,50,117,50,1,0,"50,358,117,1258,247","117,677,620,859,379","50,50,50,50,50",1.0,0.0,"50,358,117,1258,247,332,815,677,494,13","117,677,620,859,379,247,657,283,332,772","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,358,117,1258,247,332,815,677,494,13,574,25,1024,460,149,210,621,169,355,357","117,677,620,859,379,247,657,283,332,772,358,614,873,45,1009,50,168,648,1012,69","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.64,"(None, 10, 0)",None,None,"274,974,457,209,289,157,286,30,330,473,650,749,9,409,353,218,886,577,277,45,591,493,293,236,821,1165,778,220,599,544,250,972,939,273,74,158,456,281,815,936,1019,615,178,88,720,246,105,861,1422,702","274,974,457,209,289,157,286,30,330,473,650,749,9,409,353,218,886,577,277,45,591,493,293,236,821,1165,778,220,599,544,250,972,939,273,74,158,456,281,815,936,1019,615,178,88,720,246,105,861,1422,1552","sync_274,sync_974,sync_457,sync_209,sync_289,sync_157,sync_286,sync_30,sync_330,sync_473,sync_650,sync_749,sync_9,sync_409,sync_353,sync_218,sync_886,sync_577,sync_277,sync_45,sync_591,sync_493,sync_293,sync_236,sync_821,sync_1165,sync_778,sync_220,sync_599,sync_544,sync_250,sync_972,sync_939,sync_273,sync_74,sync_158,sync_456,sync_281,sync_815,sync_936,sync_1019,sync_615,sync_178,sync_88,sync_720,sync_246,sync_105,sync_861,sync_1422,add_1552,del_702",1,None,None,None,35.031,None,610,117,None,0,"610,194,410,550,31","117,677,620,859,379",None,0.0,"610,194,410,550,31,428,840,178,765,182","117,677,620,859,379,247,657,283,332,772",None,0.0,"610,194,410,550,31,428,840,178,765,182,1019,453,83,333,671,588,253,1230,595,852","117,677,620,859,379,247,657,283,332,772,358,614,873,45,1009,50,168,648,1012,69",None,0.0,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",
168,targeted_uncategorized,None,"159,358,88,59,13,190,53,210,141,614,142,98,145,24,404,152,770,137,279,1037,26,1019","159,358,88,59,13,716,53,210,141,614,142,98,145,24,404,152,770,137,279,1037,246,1019",None,2,None,None,91.015,None,None,None,None,50,652,50,1,0,"50,453,141,511,158","652,279,1037,26,912","50,50,50,50,50",1.0,0.0,"50,453,141,511,158,132,524,178,145,137","652,279,1037,26,912,524,532,98,166,873","50,50,50,50,50,50,50,50,50,50",1.0,0.0,"50,453,141,511,158,132,524,178,145,137,444,25,873,224,746,601,73,87,291,26","652,279,1037,26,912,524,532,98,166,873,159,24,453,141,137,404,152,145,770,614","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50",1.0,0.0,"(None, 10, 0)",None,None,"159,358,88,59,13,190,53,210,141,614,142,98,145,24,404,152,770,137,279,1037,26,1019","159,358,88,59,13,190,53,210,141,614,142,98,145,24,404,152,770,137,279,1037,26,246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_159,sync_358,sync_88,sync_59,sync_13,sync_190,sync_53,sync_210,sync_141,sync_614,sync_142,sync_98,sync_145,sync_24,sync_404,sync_152,sync_770,sync_137,sync_279,sync_1037,sync_26,add_246,del_1019",1,None,None,None,3.753,None,145,652,None,0,"145,453,141,24,770","652,279,1037,26,912",None,0.0,"145,453,141,24,770,98,137,524,279,26","652,279,1037,26,912,524,532,98,166,873",None,0.0,"145,453,141,24,770,98,137,524,279,26,118,766,50,99,337,178,532,73,275,404","652,279,1037,26,912,524,532,98,166,873,159,24,453,141,137,404,152,145,770,614",None,0.709,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",
169,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
170,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
171,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,GRU4Rec,ml-100k,50,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:30:35",EmptyDatasetError
