i,gen_strategy,gen_error,gen_source,gen_aligned,gen_alignment,gen_cost,gen_gt,gen_aligned_gt,gen_dataset_time,gen_good_points_percentage,gen_bad_points_percentage,gen_good_points_edit_distance,gen_bad_points_edit_distance,gen_aligned_gt@1,gen_gt@1,gen_target_y@1,gen_score@1,gen_source_score@1,gen_aligned_gt@5,gen_gt@5,gen_target_y@5,gen_score@5,gen_source_score@5,gen_aligned_gt@10,gen_gt@10,gen_target_y@10,gen_score@10,gen_source_score@10,gen_aligned_gt@20,gen_gt@20,gen_target_y@20,gen_score@20,gen_source_score@20,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,aligned_gt@1,gt@1,preds_gt@1,score@1,aligned_gt@5,gt@5,preds_gt@5,score@5,aligned_gt@10,gt@10,preds_gt@10,score@10,aligned_gt@20,gt@20,preds_gt@20,score@20,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp,error
10,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
11,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
12,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
13,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
14,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
15,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
16,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
17,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
18,targeted_uncategorized,None,"1329,270,306,74,1168,12,88,242,268,716,13,158,1183,99,1465,1003,852,348,360,477,162,759,369,699,457,438,459,451,198,544,979,622,927,220,995,353,1023,281,246,653,336,319,594,1117,357,453,146,377,471,1160","1329,270,306,74,1168,12,88,242,268,716,13,158,1183,99,1465,1003,852,348,360,477,162,759,369,699,457,438,459,451,198,544,979,622,927,220,995,353,1023,458,246,653,336,319,594,1117,357,453,146,377,471,1542",None,2,None,None,128.062,None,None,None,None,411,351,411,1,0,"411,319,414,679,753","351,306,669,145,118","411,411,411,411,411",1.0,0.0,"411,319,414,679,753,948,345,193,699,778","351,306,669,145,118,383,705,96,336,262","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,319,414,679,753,948,345,193,699,778,1027,1099,884,923,284,424,633,609,1492,1074","351,306,669,145,118,383,705,96,336,262,275,1183,1173,25,13,1117,158,154,720,178","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"1329,270,306,74,1168,12,88,242,268,716,13,158,1183,99,1465,1003,852,348,360,477,162,759,369,699,457,438,459,451,198,544,979,622,927,220,995,353,1023,281,246,653,336,319,594,1117,357,453,146,377,471,1160","1329,270,306,74,1168,12,88,242,268,716,13,158,1183,99,1465,1003,852,348,360,477,162,759,369,699,457,438,459,451,198,544,979,622,927,220,995,353,1023,281,246,653,336,319,594,1117,357,453,146,377,471,1542","sync_1329,sync_270,sync_306,sync_74,sync_1168,sync_12,sync_88,sync_242,sync_268,sync_716,sync_13,sync_158,sync_1183,sync_99,sync_1465,sync_1003,sync_852,sync_348,sync_360,sync_477,sync_162,sync_759,sync_369,sync_699,sync_457,sync_438,sync_459,sync_451,sync_198,sync_544,sync_979,sync_622,sync_927,sync_220,sync_995,sync_353,sync_1023,sync_281,sync_246,sync_653,sync_336,sync_319,sync_594,sync_1117,sync_357,sync_453,sync_146,sync_377,sync_471,add_1542,del_1160",1,None,None,None,2.006,None,778,351,None,0,"778,319,679,633,411","351,306,669,145,118",None,0.676,"778,319,679,633,411,1174,1027,884,414,1074","351,306,669,145,118,383,705,96,336,262",None,0.855,"778,319,679,633,411,1174,1027,884,414,1074,494,923,478,1245,1492,528,424,753,193,736","351,306,669,145,118,383,705,96,336,262,275,1183,1173,25,13,1117,158,154,720,178",None,0.9,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18"
19,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
20,targeted_uncategorized,None,"114,1165,1368,212,618,339,559,395,169,1224,1008,887,778,1338,1263,143,155,216,422,76,869,374,62,729,870,43,1048,494,679,440,605,124,528,438,884,315,1487,1174,546,893,1041,656,1027,879,478,1245,886,1087,1074,603","114,1165,1368,212,618,339,559,395,169,1224,1008,887,778,1338,1263,143,155,216,422,76,869,1148,62,729,870,43,1048,374,679,440,605,124,528,438,884,315,1487,1174,546,893,1041,656,1027,879,478,1245,886,1087,1074,258",None,3,None,None,132.734,None,None,None,None,411,1245,411,1,0,"411,378,322,274,9","1245,833,1087,1074,886","411,411,411,411,411",1.0,0.0,"411,378,322,274,9,135,510,591,439,483","1245,833,1087,1074,886,478,884,1263,879,124","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,378,322,274,9,135,510,591,439,483,694,434,519,1492,438,10,729,143,1170,236","1245,833,1087,1074,886,478,884,1263,879,124,1174,546,1487,422,893,778,559,494,605,1267","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"114,1165,1368,212,618,339,559,395,169,1224,1008,887,778,1338,1263,143,155,216,422,76,869,374,62,729,870,43,1048,494,679,440,605,124,528,438,884,315,1487,1174,546,893,1041,656,1027,879,478,1245,886,1087,1074,603","114,1165,1368,212,618,339,559,395,169,1224,1008,887,778,1338,1263,143,155,216,422,76,869,374,62,729,870,43,1048,494,679,440,605,124,528,438,884,315,1487,1174,546,893,1041,656,1027,879,478,1245,886,1087,1074,1148","sync_114,sync_1165,sync_1368,sync_212,sync_618,sync_339,sync_559,sync_395,sync_169,sync_1224,sync_1008,sync_887,sync_778,sync_1338,sync_1263,sync_143,sync_155,sync_216,sync_422,sync_76,sync_869,sync_374,sync_62,sync_729,sync_870,sync_43,sync_1048,sync_494,sync_679,sync_440,sync_605,sync_124,sync_528,sync_438,sync_884,sync_315,sync_1487,sync_1174,sync_546,sync_893,sync_1041,sync_656,sync_1027,sync_879,sync_478,sync_1245,sync_886,sync_1087,sync_1074,add_1148,del_603",1,None,None,None,2.226,None,833,1245,None,0,"833,1263,886,879,1245","1245,833,1087,1074,886",None,0.0,"833,1263,886,879,1245,124,478,559,778,1087","1245,833,1087,1074,886,478,884,1263,879,124",None,0.0,"833,1263,886,879,1245,124,478,559,778,1087,884,546,1487,893,1492,1074,43,618,1100,1174","1245,833,1087,1074,886,478,884,1263,879,124,1174,546,1487,422,893,778,559,494,605,1267",None,0.0,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18"
21,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
22,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
23,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
24,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
25,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
26,targeted_uncategorized,None,"110,458,519,58,380,1150,612,94,733,390,284,668,1015,735,102,175,1247,497,367,547,319,562,1216,391,23,688,237,227,187,255,209,263,317,711,65,932,731,167,987,809,33,208,500,27,258,600,551,378,650,93","110,458,519,58,380,1150,612,94,733,390,284,668,1015,735,102,175,1247,497,367,547,319,562,1216,391,23,688,237,227,187,255,209,263,317,711,65,932,731,167,987,809,33,208,500,27,258,600,551,1287,650,93",None,1,None,None,130.221,None,None,None,None,411,68,411,1,0,"411,380,480,845,170","68,202,450,551,768","411,411,411,411,411",1.0,0.0,"411,380,480,845,170,736,768,342,180,1015","68,202,450,551,768,277,380,424,227,57","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,380,480,845,170,736,768,342,180,1015,735,227,678,248,348,390,48,89,167,217","68,202,450,551,768,277,380,424,227,57,211,845,93,180,285,258,865,501,103,321","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"110,458,519,58,380,1150,612,94,733,390,284,668,1015,735,102,175,1247,497,367,547,319,562,1216,391,23,688,237,227,187,255,209,263,317,711,65,932,731,167,987,809,33,208,500,27,258,600,551,378,650,93","110,458,519,58,380,1150,612,94,733,390,284,668,1015,735,102,175,1247,497,367,547,319,562,1216,391,23,688,237,227,187,255,209,263,317,711,65,932,731,167,987,809,33,208,500,27,258,600,551,378,650,229","sync_110,sync_458,sync_519,sync_58,sync_380,sync_1150,sync_612,sync_94,sync_733,sync_390,sync_284,sync_668,sync_1015,sync_735,sync_102,sync_175,sync_1247,sync_497,sync_367,sync_547,sync_319,sync_562,sync_1216,sync_391,sync_23,sync_688,sync_237,sync_227,sync_187,sync_255,sync_209,sync_263,sync_317,sync_711,sync_65,sync_932,sync_731,sync_167,sync_987,sync_809,sync_33,sync_208,sync_500,sync_27,sync_258,sync_600,sync_551,sync_378,sync_650,add_229,del_93",1,None,None,None,55.236,None,773,68,None,0,"773,285,474,68,303","68,202,450,551,768",None,0.0,"773,285,474,68,303,1015,48,232,227,510","68,202,450,551,768,277,380,424,227,57",None,0.0,"773,285,474,68,303,1015,48,232,227,510,339,165,128,319,1302,237,277,473,588,87","68,202,450,551,768,277,380,424,227,57,211,845,93,180,285,258,865,501,103,321",None,0.0,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18"
27,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
28,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
29,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
30,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
31,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
32,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
33,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
34,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,BERT4Rec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Fri, 07 Feb 2025 21:13:18",EmptyDatasetError
