i,gen_strategy,gen_error,gen_source,gen_aligned,gen_alignment,gen_cost,gen_gt,gen_aligned_gt,gen_dataset_time,gen_good_points_percentage,gen_bad_points_percentage,gen_good_points_edit_distance,gen_bad_points_edit_distance,gen_aligned_gt@1,gen_gt@1,gen_target_y@1,gen_score@1,gen_source_score@1,gen_aligned_gt@5,gen_gt@5,gen_target_y@5,gen_score@5,gen_source_score@5,gen_aligned_gt@10,gen_gt@10,gen_target_y@10,gen_score@10,gen_source_score@10,gen_aligned_gt@20,gen_gt@20,gen_target_y@20,gen_score@20,gen_source_score@20,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,aligned_gt@1,gt@1,preds_gt@1,score@1,aligned_gt@5,gt@5,preds_gt@5,score@5,aligned_gt@10,gt@10,preds_gt@10,score@10,aligned_gt@20,gt@20,preds_gt@20,score@20,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp,error
65,genetic,nan,"210,98,183,162,141,348,532,457,496,220,175,385,109,79,320,136,688,612,455,261,101,885,57,167,755,650,481,343,226,242,146,308,67,51,476,547,231,61,1144,461,34,284,276,294,703,87,131,720,154,361","210,98,183,162,141,348,532,457,496,220,175,385,109,79,320,136,688,612,455,261,101,885,57,167,755,650,481,343,226,242,146,308,67,51,476,547,231,61,1144,617,34,284,276,294,703,87,131,720,154,361",nan,1,nan,nan,214.14.00,nan,nan,nan,nan,326,262,nan,0,nan,"326,262,720,667,716","262,326,720,281,131",nan,7.26,nan,"326,262,720,667,716,281,131,185,682,1168","262,326,720,281,131,667,716,185,96,1168",nan,8.53,nan,"326,262,720,667,716,281,131,185,682,1168,96,99,41,140,116,631,158,86,361,405","262,326,720,281,131,667,716,185,96,1168,41,99,682,140,361,154,158,270,86,145",nan,8.31,nan,"(None, 10, 0)",nan,nan,"210,98,183,162,141,348,532,457,496,220,175,385,109,79,320,136,688,612,455,261,101,885,57,167,755,650,481,343,226,242,146,308,67,51,476,547,231,61,1144,461,34,284,276,294,703,87,131,720,154,361","210,98,183,162,141,348,532,457,496,220,175,385,109,79,320,136,688,612,455,261,101,885,57,167,755,650,481,343,226,242,146,308,67,51,476,547,231,61,1144,461,34,284,276,294,703,87,131,720,154,42","sync_210,sync_98,sync_183,sync_162,sync_141,sync_348,sync_532,sync_457,sync_496,sync_220,sync_175,sync_385,sync_109,sync_79,sync_320,sync_136,sync_688,sync_612,sync_455,sync_261,sync_101,sync_885,sync_57,sync_167,sync_755,sync_650,sync_481,sync_343,sync_226,sync_242,sync_146,sync_308,sync_67,sync_51,sync_476,sync_547,sync_231,sync_61,sync_1144,sync_461,sync_34,sync_284,sync_276,sync_294,sync_703,sync_87,sync_131,sync_720,sync_154,add_42,del_361",1,nan,nan,nan,85.32.00,nan,262,262,nan,1,"262,1282,326,720,281","262,326,720,281,131",nan,10.04,"262,1282,326,720,281,453,716,158,182,154","262,326,720,281,131,667,716,185,96,1168",nan,7.45,"262,1282,326,720,281,453,716,158,182,154,88,476,185,306,99,74,96,220,358,414","262,326,720,281,131,667,716,185,96,1168,41,99,682,140,361,154,158,270,86,145",nan,0.33,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 24 Jan 2025 18:28:55",nan
66,genetic,nan,"158,41,653,269,99,96,669,25,53,69,199,182,13,404,141,358,526,90,121,210,178,11,341,84,24,407,553,107,197,657,113,461,514,310,27,351","158,41,653,269,99,96,669,25,53,69,199,182,13,404,141,358,526,90,121,210,178,11,341,84,24,407,553,107,197,657,113,461,514,341,27,351",nan,1,nan,nan,202.15.00,nan,nan,nan,nan,27,434,nan,0,nan,"27,434,102,58,157","434,27,102,310,57",nan,7.26,nan,"27,434,102,58,157,409,594,57,310,348","434,27,102,310,57,157,51,481,136,409",nan,6.19,nan,"27,434,102,58,157,409,594,57,310,348,51,100,136,103,32,101,113,390,232,217","434,27,102,310,57,157,51,481,136,409,594,58,348,232,100,390,101,103,32,113",nan,5.49,nan,"(None, 10, 0)",nan,nan,"158,41,653,269,99,96,669,25,53,69,199,182,13,404,141,358,526,90,121,210,178,11,341,84,24,407,553,107,197,657,113,461,514,310,27,351","158,41,653,269,99,96,669,25,53,69,199,182,13,404,141,358,526,90,121,210,178,11,341,84,24,407,553,107,197,657,113,461,514,310,27,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_158,sync_41,sync_653,sync_269,sync_99,sync_96,sync_669,sync_25,sync_53,sync_69,sync_199,sync_182,sync_13,sync_404,sync_141,sync_358,sync_526,sync_90,sync_121,sync_210,sync_178,sync_11,sync_341,sync_84,sync_24,sync_407,sync_553,sync_107,sync_197,sync_657,sync_113,sync_461,sync_514,sync_310,sync_27,add_74,del_351",1,nan,nan,nan,107.57.00,nan,434,434,nan,1,"434,27,310,481,102","434,27,102,310,57",nan,11.23,"434,27,310,481,102,57,51,232,157,100","434,27,102,310,57,157,51,481,136,409",nan,9.52,"434,27,310,481,102,57,51,232,157,100,32,101,103,136,58,348,217,409,113,312","434,27,102,310,57,157,51,481,136,409,594,58,348,232,100,390,101,103,32,113",nan,7.35,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 24 Jan 2025 18:28:55",nan
67,genetic,nan,"348,251,768,889,241,57,343,59,97,1020,946,52,1094,756,648,569,282,120,633,231,572,747,427,624,200,76,84,1078,1030,1168,54,503,303,260,528,1127,600,982,548,997,1083,99,174,1023,720,598,1,357,631,146","348,251,768,889,224,57,343,59,97,1020,946,52,1094,756,648,569,282,120,633,231,572,747,427,624,200,76,84,1078,1030,1168,54,503,303,260,528,1127,600,982,548,997,1083,99,174,1023,720,598,1,357,631,146",nan,1,nan,nan,213.14.00,nan,nan,nan,nan,1200,326,nan,0,nan,"1200,326,185,262,513","326,1200,262,185,348",nan,7.14,nan,"1200,326,185,262,513,5,720,1201,499,348","326,1200,262,185,348,1201,513,720,146,5",nan,6.34,nan,"1200,326,185,262,513,5,720,1201,499,348,146,131,243,953,1579,74,1085,1153,158,716","326,1200,262,185,348,1201,513,720,146,5,953,499,243,131,1579,1085,74,716,1153,158",nan,7.31,nan,"(None, 10, 0)",nan,nan,"348,251,768,889,241,57,343,59,97,1020,946,52,1094,756,648,569,282,120,633,231,572,747,427,624,200,76,84,1078,1030,1168,54,503,303,260,528,1127,600,982,548,997,1083,99,174,1023,720,598,1,357,631,146","348,251,768,889,241,57,343,59,97,1020,946,52,1094,756,648,569,282,120,633,231,572,747,427,624,200,76,84,1078,1030,1168,54,503,303,260,528,1127,600,982,548,997,1083,99,174,1023,720,598,1,357,631,114","sync_348,sync_251,sync_768,sync_889,sync_241,sync_57,sync_343,sync_59,sync_97,sync_1020,sync_946,sync_52,sync_1094,sync_756,sync_648,sync_569,sync_282,sync_120,sync_633,sync_231,sync_572,sync_747,sync_427,sync_624,sync_200,sync_76,sync_84,sync_1078,sync_1030,sync_1168,sync_54,sync_503,sync_303,sync_260,sync_528,sync_1127,sync_600,sync_982,sync_548,sync_997,sync_1083,sync_99,sync_174,sync_1023,sync_720,sync_598,sync_1,sync_357,sync_631,add_114,del_146",1,nan,nan,nan,75.58.00,nan,326,326,nan,1,"326,185,262,720,5","326,1200,262,185,348",nan,9.17,"326,185,262,720,5,131,512,631,667,513","326,1200,262,185,348,1201,513,720,146,5",nan,6.45,"326,185,262,720,5,131,512,631,667,513,74,1168,116,1180,953,808,1201,1153,843,243","326,1200,262,185,348,1201,513,720,146,5,953,499,243,131,1579,1085,74,716,1153,158",nan,5.03,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 24 Jan 2025 18:28:55",nan
68,genetic,nan,"461,35,562,545,509,688,30,378,497,255,58,41,263,192,696,658,201,95,623,755,245,167,300,424,180,844,375,380,37,141,404,303,298,495,536,1017,97,865,54,240,202,391,248,507,455,11,383,1003,90,492","461,35,562,545,509,688,30,378,497,255,58,41,263,192,696,658,201,95,623,755,245,167,300,424,180,844,375,380,37,141,404,303,298,495,536,1017,97,865,54,240,202,391,248,507,455,11,383,1003,80,492",nan,1,nan,nan,221.42.00,nan,nan,nan,nan,185,720,nan,0,nan,"185,720,326,405,262","720,185,405,131,140",nan,6.01,nan,"185,720,326,405,262,140,131,116,667,843","720,185,405,131,140,326,158,31,2,5",nan,0.32,nan,"185,720,326,405,262,140,131,116,667,843,512,1085,158,178,74,378,5,2,281,41","720,185,405,131,140,326,158,31,2,5,134,601,116,262,428,41,61,178,252,361",nan,4.06,nan,"(None, 10, 0)",nan,nan,"461,35,562,545,509,688,30,378,497,255,58,41,263,192,696,658,201,95,623,755,245,167,300,424,180,844,375,380,37,141,404,303,298,495,536,1017,97,865,54,240,202,391,248,507,455,11,383,1003,90,492","461,35,562,545,509,688,30,378,497,255,58,41,263,192,696,658,201,95,623,755,245,167,300,424,180,844,375,380,37,141,404,303,298,495,536,1017,97,865,54,240,202,391,248,507,455,11,383,1003,90,50","sync_461,sync_35,sync_562,sync_545,sync_509,sync_688,sync_30,sync_378,sync_497,sync_255,sync_58,sync_41,sync_263,sync_192,sync_696,sync_658,sync_201,sync_95,sync_623,sync_755,sync_245,sync_167,sync_300,sync_424,sync_180,sync_844,sync_375,sync_380,sync_37,sync_141,sync_404,sync_303,sync_298,sync_495,sync_536,sync_1017,sync_97,sync_865,sync_54,sync_240,sync_202,sync_391,sync_248,sync_507,sync_455,sync_11,sync_383,sync_1003,sync_90,add_50,del_492",1,nan,nan,nan,65.39.00,nan,601,720,nan,0,"601,31,178,158,428","720,185,405,131,140",nan,0.0,"601,31,178,158,428,134,149,11,50,90","720,185,405,131,140,326,158,31,2,5",nan,0.28,"601,31,178,158,428,134,149,11,50,90,210,356,720,696,78,25,154,69,502,190","720,185,405,131,140,326,158,31,2,5,134,601,116,262,428,41,61,178,252,361",nan,0.44,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 24 Jan 2025 18:28:55",nan
69,genetic,nan,"798,285,129,733,874,177,510,300,95,259,109,301,885,650,146,612,37,661,187,186,633,111,175,402,257,670","798,285,129,733,874,177,650,300,95,259,109,301,885,650,146,612,37,661,187,186,633,111,175,402,257,670",nan,1,nan,nan,198.31.00,nan,nan,nan,nan,289,330,nan,0,nan,"289,330,101,102,126","330,289,102,126,255",nan,7.14,nan,"289,330,101,102,126,966,255,221,239,368","330,289,102,126,255,101,966,221,390,187",nan,7.16,nan,"289,330,101,102,126,966,255,221,239,368,390,35,222,187,218,89,92,175,119,261","330,289,102,126,255,101,966,221,390,187,218,368,222,239,35,731,217,261,119,175",nan,7.12,nan,"(None, 10, 0)",nan,nan,"798,285,129,733,874,177,510,300,95,259,109,301,885,650,146,612,37,661,187,186,633,111,175,402,257,670","798,285,129,733,874,177,510,300,95,259,109,301,885,650,146,612,37,661,187,186,633,111,175,402,257,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_798,sync_285,sync_129,sync_733,sync_874,sync_177,sync_510,sync_300,sync_95,sync_259,sync_109,sync_301,sync_885,sync_650,sync_146,sync_612,sync_37,sync_661,sync_187,sync_186,sync_633,sync_111,sync_175,sync_402,sync_257,add_17,del_670",1,nan,nan,nan,164.58.00,nan,222,330,nan,0,"222,424,89,368,35","330,289,102,126,255",nan,0.0,"222,424,89,368,35,221,248,101,187,126","330,289,102,126,255,101,966,221,390,187",nan,1.35,"222,424,89,368,35,221,248,101,187,126,239,390,33,227,391,548,915,330,547,735","330,289,102,126,255,101,966,221,390,187,218,368,222,239,35,731,217,261,119,175",nan,1.39,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 24 Jan 2025 18:28:55",nan
70,genetic,nan,"96,176,41,669,52,217,316,320,157,100,949,254,582,887,439,37,358,240,1052,357,1017,32,187,201,362,186,819,733,25,390,857","96,176,41,669,52,217,316,320,157,100,949,254,582,887,439,37,358,240,1052,357,1017,32,187,201,362,186,819,733,25,390,887",nan,1,nan,nan,200.17.00,nan,nan,nan,nan,217,330,nan,0,nan,"217,32,374,30,210","330,25,102,222,368",nan,0.0,nan,"217,32,374,30,210,368,390,23,27,348","330,25,102,222,368,217,58,348,248,390",nan,1.35,nan,"217,32,374,30,210,368,390,23,27,348,183,102,157,362,89,434,114,248,330,113","330,25,102,222,368,217,58,348,248,390,32,53,50,113,409,94,100,358,218,308",nan,1.29,nan,"(None, 10, 0)",nan,nan,"96,176,41,669,52,217,316,320,157,100,949,254,582,887,439,37,358,240,1052,357,1017,32,187,201,362,186,819,733,25,390,857","96,176,41,669,52,217,316,320,157,100,949,254,582,887,439,37,358,240,1052,357,1017,32,187,201,362,186,819,733,25,390,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_96,sync_176,sync_41,sync_669,sync_52,sync_217,sync_316,sync_320,sync_157,sync_100,sync_949,sync_254,sync_582,sync_887,sync_439,sync_37,sync_358,sync_240,sync_1052,sync_357,sync_1017,sync_32,sync_187,sync_201,sync_362,sync_186,sync_819,sync_733,sync_25,sync_390,add_61,del_857",1,nan,nan,nan,109.22.00,nan,25,330,nan,0,"25,217,32,50,53","330,25,102,222,368",nan,1.47,"25,217,32,50,53,358,113,348,102,103","330,25,102,222,368,217,58,348,248,390",nan,0.17,"25,217,32,50,53,358,113,348,102,103,201,30,210,248,409,27,368,360,100,162","330,25,102,222,368,217,58,348,248,390,32,53,50,113,409,94,100,358,218,308",nan,3.08,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 24 Jan 2025 18:28:55",nan
71,genetic,nan,"1492,294,47,375,167,519,292,67,284,27,878,727,71,545,481,346,832,1038,580,192,541,505,669,340,169,440,494,1174,1487,181,278,237,664,797,3,821,1349,364,435,35,304,973,415,14,268,614,870,1241,794,1340","1492,294,47,375,167,519,292,67,284,27,878,727,71,545,481,346,832,1038,580,192,541,505,669,340,169,440,494,1174,1487,181,278,237,664,797,3,821,1349,364,435,35,304,973,415,14,268,614,870,1241,794,1302",nan,1,nan,nan,220.19.00,nan,nan,nan,nan,1110,1535,nan,0,nan,"1110,515,373,414,43","1535,780,546,1263,1477",nan,0.0,nan,"1110,515,373,414,43,973,728,740,1186,176","1535,780,546,1263,1477,412,672,1174,923,990",nan,0.0,nan,"1110,515,373,414,43,973,728,740,1186,176,469,340,417,231,1258,1142,421,268,366,426","1535,780,546,1263,1477,412,672,1174,923,990,1343,1287,510,440,1340,879,1,1385,494,1294",nan,0.0,nan,"(None, 10, 0)",nan,nan,"1492,294,47,375,167,519,292,67,284,27,878,727,71,545,481,346,832,1038,580,192,541,505,669,340,169,440,494,1174,1487,181,278,237,664,797,3,821,1349,364,435,35,304,973,415,14,268,614,870,1241,794,1340","1492,294,47,375,167,519,292,67,284,27,878,727,71,545,481,346,832,1038,580,192,541,505,669,340,169,440,494,1174,1487,181,278,237,664,797,3,821,1349,364,435,35,304,973,415,14,268,614,870,1241,794,8","sync_1492,sync_294,sync_47,sync_375,sync_167,sync_519,sync_292,sync_67,sync_284,sync_27,sync_878,sync_727,sync_71,sync_545,sync_481,sync_346,sync_832,sync_1038,sync_580,sync_192,sync_541,sync_505,sync_669,sync_340,sync_169,sync_440,sync_494,sync_1174,sync_1487,sync_181,sync_278,sync_237,sync_664,sync_797,sync_3,sync_821,sync_1349,sync_364,sync_435,sync_35,sync_304,sync_973,sync_415,sync_14,sync_268,sync_614,sync_870,sync_1241,sync_794,add_8,del_1340",1,nan,nan,nan,60.38.00,nan,156,1535,nan,0,"156,28,195,232,1149","1535,780,546,1263,1477",nan,0.0,"156,28,195,232,1149,310,386,913,1349,515","1535,780,546,1263,1477,412,672,1174,923,990",nan,0.0,"156,28,195,232,1149,310,386,913,1349,515,664,364,465,710,876,123,1101,346,426,599","1535,780,546,1263,1477,412,672,1174,923,990,1343,1287,510,440,1340,879,1,1385,494,1294",nan,0.0,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 24 Jan 2025 18:28:55",nan
72,genetic,nan,"365,645,299,433,279,199,417,243,1007,168,652,912,763,677,517,871,229,705,972,132,351,166,174,565,127,850,524,775,535,720,894,99,266,41,31,12,936,306,573,52,1092,1012,435,70,769,487,140,815,105,1173","365,645,299,433,279,199,417,243,1007,168,652,912,763,677,517,871,229,705,972,132,351,166,174,565,127,850,524,775,535,720,894,99,266,41,31,12,936,306,573,52,1092,1012,435,70,769,417,140,815,105,1173",nan,1,nan,nan,213.03.00,nan,nan,nan,nan,266,1258,nan,0,nan,"266,1258,720,158,99","1258,266,99,332,158",nan,6.39,nan,"266,1258,720,158,99,290,358,61,41,332","1258,266,99,332,158,61,290,358,720,732",nan,6.19,nan,"266,1258,720,158,99,290,358,61,41,332,732,281,653,154,569,31,50,492,1,1024","1258,266,99,332,158,61,290,358,720,732,281,41,569,1024,154,31,25,794,275,653",nan,6.09,nan,"(None, 10, 0)",nan,nan,"365,645,299,433,279,199,417,243,1007,168,652,912,763,677,517,871,229,705,972,132,351,166,174,565,127,850,524,775,535,720,894,99,266,41,31,12,936,306,573,52,1092,1012,435,70,769,487,140,815,105,1173","365,645,299,433,279,199,417,243,1007,168,652,912,763,677,517,871,229,705,972,132,351,166,174,565,127,850,524,775,535,720,894,99,266,41,31,12,936,306,573,52,1092,1012,435,70,769,487,140,815,105,1539","sync_365,sync_645,sync_299,sync_433,sync_279,sync_199,sync_417,sync_243,sync_1007,sync_168,sync_652,sync_912,sync_763,sync_677,sync_517,sync_871,sync_229,sync_705,sync_972,sync_132,sync_351,sync_166,sync_174,sync_565,sync_127,sync_850,sync_524,sync_775,sync_535,sync_720,sync_894,sync_99,sync_266,sync_41,sync_31,sync_12,sync_936,sync_306,sync_573,sync_52,sync_1092,sync_1012,sync_435,sync_70,sync_769,sync_487,sync_140,sync_815,sync_105,add_1539,del_1173",1,nan,nan,nan,89.41.00,nan,1258,1258,nan,1,"1258,794,951,99,720","1258,266,99,332,158",nan,7.04,"1258,794,951,99,720,852,158,253,41,628","1258,266,99,332,158,61,290,358,720,732",nan,5.17,"1258,794,951,99,720,852,158,253,41,628,281,653,290,1003,358,1,224,586,1024,61","1258,266,99,332,158,61,290,358,720,732,281,41,569,1024,154,31,25,794,275,653",nan,4.41,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 24 Jan 2025 18:28:55",nan
73,genetic,nan,"89,539,467,245,406,196,310,613,57,53,588,101,492,294,240,304,563,481,102,530,151,633,316,58,278,308,480,216,218,322,158,510,162,6,199,94,368,300,358,77,475,183,629,459,574,254,13,290,297,720","89,539,467,245,406,196,310,613,57,53,588,101,492,294,240,304,563,481,102,530,151,633,316,58,278,308,480,216,218,322,158,510,162,6,199,94,368,300,358,77,475,183,629,459,574,254,13,290,297,290",nan,1,nan,nan,220.56.00,nan,nan,nan,nan,270,262,nan,0,nan,"270,176,13,96,262","262,270,720,96,176",nan,5.54,nan,"270,176,13,96,262,158,178,25,720,358","262,270,720,96,176,405,86,1003,140,716",nan,4.05,nan,"270,176,13,96,262,158,178,25,720,358,154,306,404,405,53,11,141,653,361,78","262,270,720,96,176,405,86,1003,140,716,653,492,340,185,131,178,281,956,158,392",nan,2.55,nan,"(None, 10, 0)",nan,nan,"89,539,467,245,406,196,310,613,57,53,588,101,492,294,240,304,563,481,102,530,151,633,316,58,278,308,480,216,218,322,158,510,162,6,199,94,368,300,358,77,475,183,629,459,574,254,13,290,297,720","89,539,467,245,406,196,310,613,57,53,588,101,492,294,240,304,563,481,102,530,151,633,316,58,278,308,480,216,218,322,158,510,162,6,199,94,368,300,358,77,475,183,629,459,574,254,13,290,297,720","sync_89,sync_539,sync_467,sync_245,sync_406,sync_196,sync_310,sync_613,sync_57,sync_53,sync_588,sync_101,sync_492,sync_294,sync_240,sync_304,sync_563,sync_481,sync_102,sync_530,sync_151,sync_633,sync_316,sync_58,sync_278,sync_308,sync_480,sync_216,sync_218,sync_322,sync_158,sync_510,sync_162,sync_6,sync_199,sync_94,sync_368,sync_300,sync_358,sync_77,sync_475,sync_183,sync_629,sync_459,sync_574,sync_254,sync_13,sync_290,sync_297,sync_720",0,nan,nan,nan,24.01.00,nan,262,262,nan,1,"262,270,720,96,176","262,270,720,96,176",nan,1.0,"262,270,720,96,176,405,86,1003,140,716","262,270,720,96,176,405,86,1003,140,716",nan,1.0,"262,270,720,96,176,405,86,1003,140,716,653,492,340,185,131,178,281,956,158,392","262,270,720,96,176,405,86,1003,140,716,653,492,340,185,131,178,281,956,158,392",nan,1.0,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 24 Jan 2025 18:28:55",nan
74,genetic,nan,"61,653,96,460,52,1003,732,669,99,224,945,1230,117,11,50,894,697,435,1019","61,653,96,460,52,1003,732,669,96,224,945,1230,117,11,50,894,697,435,1019",nan,1,nan,nan,183.51.00,nan,nan,nan,nan,25,1198,nan,0,nan,"25,1198,50,53,1175","1198,25,1175,53,50",nan,8.43,nan,"25,1198,50,53,1175,1107,70,877,697,855","1198,25,1175,53,50,697,877,70,1107,855",nan,8.31,nan,"25,1198,50,53,1175,1107,70,877,697,855,358,229,141,683,210,972,863,337,565,862","1198,25,1175,53,50,697,877,70,1107,855,358,683,229,141,210,972,337,863,862,565",nan,9.15,nan,"(None, 10, 0)",nan,nan,"61,653,96,460,52,1003,732,669,99,224,945,1230,117,11,50,894,697,435,1019","61,653,96,460,52,1003,732,669,99,224,945,1230,117,11,50,894,697,435,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_61,sync_653,sync_96,sync_460,sync_52,sync_1003,sync_732,sync_669,sync_99,sync_224,sync_945,sync_1230,sync_117,sync_11,sync_50,sync_894,sync_697,sync_435,add_178,del_1019",1,nan,nan,nan,111.13.00,nan,53,1198,nan,0,"53,50,25,358,1107","1198,25,1175,53,50",nan,2.56,"53,50,25,358,1107,697,31,90,154,877","1198,25,1175,53,50,697,877,70,1107,855",nan,3.44,"53,50,25,358,1107,697,31,90,154,877,141,874,503,210,190,181,78,696,687,1198","1198,25,1175,53,50,697,877,70,1107,855,358,683,229,141,210,972,337,863,862,565",nan,3.04,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 24 Jan 2025 18:28:55",nan
75,genetic,nan,"115,97,724,167,48,983,557,312,180,162,10,497,221,1029,364,529,821,38,222,106,308,34,634,551,818,448,969,324,292,363,946,304,489,338,310,204,147,77,950,54,588,558,581,541,655,730,751,507,802,254","115,97,724,167,48,983,557,312,180,162,10,497,221,1029,364,529,821,38,222,106,308,34,634,551,818,448,969,324,292,363,946,304,489,338,310,204,147,77,950,54,588,558,813,541,655,730,751,507,802,254",nan,1,nan,nan,218.41.00,nan,nan,nan,nan,363,475,nan,0,nan,"363,475,77,83,507","475,77,363,507,83",nan,7.52,nan,"363,475,77,83,507,297,457,436,497,324","475,77,363,507,83,497,304,254,518,436",nan,5.47,nan,"363,475,77,83,507,297,457,436,497,324,254,292,245,529,173,148,821,514,304,477","475,77,363,507,83,497,304,254,518,436,245,324,297,308,779,650,457,514,54,292",nan,0.31,nan,"(None, 10, 0)",nan,nan,"115,97,724,167,48,983,557,312,180,162,10,497,221,1029,364,529,821,38,222,106,308,34,634,551,818,448,969,324,292,363,946,304,489,338,310,204,147,77,950,54,588,558,581,541,655,730,751,507,802,254","115,97,724,167,48,983,557,312,180,162,10,497,221,1029,364,529,821,38,222,106,308,34,634,551,818,448,969,324,292,363,946,304,489,338,310,204,147,77,950,54,588,558,581,541,655,730,751,507,802,1572","sync_115,sync_97,sync_724,sync_167,sync_48,sync_983,sync_557,sync_312,sync_180,sync_162,sync_10,sync_497,sync_221,sync_1029,sync_364,sync_529,sync_821,sync_38,sync_222,sync_106,sync_308,sync_34,sync_634,sync_551,sync_818,sync_448,sync_969,sync_324,sync_292,sync_363,sync_946,sync_304,sync_489,sync_338,sync_310,sync_204,sync_147,sync_77,sync_950,sync_54,sync_588,sync_558,sync_581,sync_541,sync_655,sync_730,sync_751,sync_507,sync_802,add_1572,del_254",1,nan,nan,nan,105.31.00,nan,490,475,nan,0,"490,72,106,222,412","475,77,363,507,83",nan,0.0,"490,72,106,222,412,817,1057,184,40,724","475,77,363,507,83,497,304,254,518,436",nan,0.0,"490,72,106,222,412,817,1057,184,40,724,755,600,499,109,244,1468,1027,781,885,343","475,77,363,507,83,497,304,254,518,436,245,324,297,308,779,650,457,514,54,292",nan,0.0,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 24 Jan 2025 18:28:55",nan
