i,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,use_cache,determinism,model,dataset,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,mutation_params,generation_strategy,jaccard_threshold,timestamp
22,"(None, 1, 0)",good,0.0,"2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,2168,1096","2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,2168,2248","sync_2099,sync_754,sync_131,sync_556,sync_1076,sync_1157,sync_565,sync_1837,sync_134,sync_2781,sync_1103,sync_1199,sync_2944,sync_1656,sync_1185,sync_1086,sync_1064,sync_1085,sync_1054,sync_1030,sync_879,sync_663,sync_97,sync_612,sync_1698,sync_1006,sync_1242,sync_539,sync_377,sync_995,sync_323,sync_744,sync_1002,sync_27,sync_677,sync_759,sync_161,sync_725,sync_559,sync_968,sync_865,sync_1249,sync_859,sync_969,sync_755,sync_631,sync_1251,sync_1191,sync_2168,add_2248,del_1096",1,"[{0, 14}, {0, 17, 14}, {0, 1, 14}, {0, 1, 14}, {0, 12, 14, 15}, {0, 1, 14, 15}, {0, 14}, {14}, {14, 15}, {10, 14}]","[{13, 7}, {13, 7}, {13, 7}, {13, 7}, {13, 7}, {16, 13, 7}, {16, 13, 7}, {13, 7}, {13, 7}, {3, 13}]",124.468,2.495,1.426,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
22,"(None, 10, 0)",good,0.594,"2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,2168,1096","2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,343,1096","sync_2099,sync_754,sync_131,sync_556,sync_1076,sync_1157,sync_565,sync_1837,sync_134,sync_2781,sync_1103,sync_1199,sync_2944,sync_1656,sync_1185,sync_1086,sync_1064,sync_1085,sync_1054,sync_1030,sync_879,sync_663,sync_97,sync_612,sync_1698,sync_1006,sync_1242,sync_539,sync_377,sync_995,sync_323,sync_744,sync_1002,sync_27,sync_677,sync_759,sync_161,sync_725,sync_559,sync_968,sync_865,sync_1249,sync_859,sync_969,sync_755,sync_631,sync_1251,sync_1191,add_343,del_2168,sync_1096",1,"[{0, 14}, {0, 17, 14}, {0, 1, 14}, {0, 1, 14}, {0, 12, 14, 15}, {0, 1, 14, 15}, {0, 14}, {14}, {14, 15}, {10, 14}]","[{8, 1, 3}, {8, 3, 14, 7}, {3}, {3, 7}, {3}, {0, 1, 8, 14}, {8, 1, 3, 14}, {0, 14, 15}, {3}, {2, 3}]",124.468,59.298,1.461,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
22,"(None, 1, 5)",NoTargetStatesError,0.594,"2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,2168,1096","2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,343,1096","sync_2099,sync_754,sync_131,sync_556,sync_1076,sync_1157,sync_565,sync_1837,sync_134,sync_2781,sync_1103,sync_1199,sync_2944,sync_1656,sync_1185,sync_1086,sync_1064,sync_1085,sync_1054,sync_1030,sync_879,sync_663,sync_97,sync_612,sync_1698,sync_1006,sync_1242,sync_539,sync_377,sync_995,sync_323,sync_744,sync_1002,sync_27,sync_677,sync_759,sync_161,sync_725,sync_559,sync_968,sync_865,sync_1249,sync_859,sync_969,sync_755,sync_631,sync_1251,sync_1191,add_343,del_2168,sync_1096",1,"[{0, 14}, {0, 17, 14}, {0, 1, 14}, {0, 1, 14}, {0, 12, 14, 15}, {0, 1, 14, 15}, {0, 14}, {14}, {14, 15}, {10, 14}]","[{8, 1, 3}, {8, 3, 14, 7}, {3}, {3, 7}, {3}, {0, 1, 8, 14}, {8, 1, 3, 14}, {0, 14, 15}, {3}, {2, 3}]",124.468,59.298,1.461,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
22,"(None, 5, 5)",NoTargetStatesError,0.594,"2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,2168,1096","2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,343,1096","sync_2099,sync_754,sync_131,sync_556,sync_1076,sync_1157,sync_565,sync_1837,sync_134,sync_2781,sync_1103,sync_1199,sync_2944,sync_1656,sync_1185,sync_1086,sync_1064,sync_1085,sync_1054,sync_1030,sync_879,sync_663,sync_97,sync_612,sync_1698,sync_1006,sync_1242,sync_539,sync_377,sync_995,sync_323,sync_744,sync_1002,sync_27,sync_677,sync_759,sync_161,sync_725,sync_559,sync_968,sync_865,sync_1249,sync_859,sync_969,sync_755,sync_631,sync_1251,sync_1191,add_343,del_2168,sync_1096",1,"[{0, 14}, {0, 17, 14}, {0, 1, 14}, {0, 1, 14}, {0, 12, 14, 15}, {0, 1, 14, 15}, {0, 14}, {14}, {14, 15}, {10, 14}]","[{8, 1, 3}, {8, 3, 14, 7}, {3}, {3, 7}, {3}, {0, 1, 8, 14}, {8, 1, 3, 14}, {0, 14, 15}, {3}, {2, 3}]",124.468,59.298,1.461,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
22,"(None, 10, 5)",NoTargetStatesError,0.594,"2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,2168,1096","2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,343,1096","sync_2099,sync_754,sync_131,sync_556,sync_1076,sync_1157,sync_565,sync_1837,sync_134,sync_2781,sync_1103,sync_1199,sync_2944,sync_1656,sync_1185,sync_1086,sync_1064,sync_1085,sync_1054,sync_1030,sync_879,sync_663,sync_97,sync_612,sync_1698,sync_1006,sync_1242,sync_539,sync_377,sync_995,sync_323,sync_744,sync_1002,sync_27,sync_677,sync_759,sync_161,sync_725,sync_559,sync_968,sync_865,sync_1249,sync_859,sync_969,sync_755,sync_631,sync_1251,sync_1191,add_343,del_2168,sync_1096",1,"[{0, 14}, {0, 17, 14}, {0, 1, 14}, {0, 1, 14}, {0, 12, 14, 15}, {0, 1, 14, 15}, {0, 14}, {14}, {14, 15}, {10, 14}]","[{8, 1, 3}, {8, 3, 14, 7}, {3}, {3, 7}, {3}, {0, 1, 8, 14}, {8, 1, 3, 14}, {0, 14, 15}, {3}, {2, 3}]",124.468,59.298,1.461,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
23,"(None, 1, 0)",good,0.611,"720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,455","720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,3155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_720,sync_65,sync_1613,sync_121,sync_872,sync_1607,sync_2174,sync_1698,sync_4,sync_1614,sync_523,sync_98,sync_339,sync_695,sync_1498,sync_1694,sync_1349,sync_1401,sync_1934,sync_39,sync_680,sync_885,sync_1003,sync_1497,sync_122,sync_1519,sync_2653,sync_1367,sync_916,sync_61,sync_17,del_455,add_3155",1,"[{3, 13}, {10, 13}, {3}, {2, 3}, {3, 13}, {1, 2, 9}, {1, 3, 14}, {13, 7}, {10}, {15}]","[{1, 2, 9}, {3, 13}, {0, 1, 8, 14}, {10, 13}, {3}, {0, 17, 14}, {2, 3}, {1, 3, 14}, {9, 12}, {3, 7}]",108.798,7.081,2.065,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
23,"(None, 10, 0)",good,0.611,"720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,455","720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,3155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_720,sync_65,sync_1613,sync_121,sync_872,sync_1607,sync_2174,sync_1698,sync_4,sync_1614,sync_523,sync_98,sync_339,sync_695,sync_1498,sync_1694,sync_1349,sync_1401,sync_1934,sync_39,sync_680,sync_885,sync_1003,sync_1497,sync_122,sync_1519,sync_2653,sync_1367,sync_916,sync_61,sync_17,del_455,add_3155",1,"[{3, 13}, {10, 13}, {3}, {2, 3}, {3, 13}, {1, 2, 9}, {1, 3, 14}, {13, 7}, {10}, {15}]","[{1, 2, 9}, {3, 13}, {0, 1, 8, 14}, {10, 13}, {3}, {0, 17, 14}, {2, 3}, {1, 3, 14}, {9, 12}, {3, 7}]",108.798,65.681,1.774,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
23,"(None, 1, 5)",NoTargetStatesError,0.611,"720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,455","720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,3155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_720,sync_65,sync_1613,sync_121,sync_872,sync_1607,sync_2174,sync_1698,sync_4,sync_1614,sync_523,sync_98,sync_339,sync_695,sync_1498,sync_1694,sync_1349,sync_1401,sync_1934,sync_39,sync_680,sync_885,sync_1003,sync_1497,sync_122,sync_1519,sync_2653,sync_1367,sync_916,sync_61,sync_17,del_455,add_3155",1,"[{3, 13}, {10, 13}, {3}, {2, 3}, {3, 13}, {1, 2, 9}, {1, 3, 14}, {13, 7}, {10}, {15}]","[{1, 2, 9}, {3, 13}, {0, 1, 8, 14}, {10, 13}, {3}, {0, 17, 14}, {2, 3}, {1, 3, 14}, {9, 12}, {3, 7}]",108.798,65.681,1.774,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
23,"(None, 5, 5)",NoTargetStatesError,0.611,"720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,455","720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,3155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_720,sync_65,sync_1613,sync_121,sync_872,sync_1607,sync_2174,sync_1698,sync_4,sync_1614,sync_523,sync_98,sync_339,sync_695,sync_1498,sync_1694,sync_1349,sync_1401,sync_1934,sync_39,sync_680,sync_885,sync_1003,sync_1497,sync_122,sync_1519,sync_2653,sync_1367,sync_916,sync_61,sync_17,del_455,add_3155",1,"[{3, 13}, {10, 13}, {3}, {2, 3}, {3, 13}, {1, 2, 9}, {1, 3, 14}, {13, 7}, {10}, {15}]","[{1, 2, 9}, {3, 13}, {0, 1, 8, 14}, {10, 13}, {3}, {0, 17, 14}, {2, 3}, {1, 3, 14}, {9, 12}, {3, 7}]",108.798,65.681,1.774,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
23,"(None, 10, 5)",NoTargetStatesError,0.611,"720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,455","720,65,1613,121,872,1607,2174,1698,4,1614,523,98,339,695,1498,1694,1349,1401,1934,39,680,885,1003,1497,122,1519,2653,1367,916,61,17,3155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_720,sync_65,sync_1613,sync_121,sync_872,sync_1607,sync_2174,sync_1698,sync_4,sync_1614,sync_523,sync_98,sync_339,sync_695,sync_1498,sync_1694,sync_1349,sync_1401,sync_1934,sync_39,sync_680,sync_885,sync_1003,sync_1497,sync_122,sync_1519,sync_2653,sync_1367,sync_916,sync_61,sync_17,del_455,add_3155",1,"[{3, 13}, {10, 13}, {3}, {2, 3}, {3, 13}, {1, 2, 9}, {1, 3, 14}, {13, 7}, {10}, {15}]","[{1, 2, 9}, {3, 13}, {0, 1, 8, 14}, {10, 13}, {3}, {0, 17, 14}, {2, 3}, {1, 3, 14}, {9, 12}, {3, 7}]",108.798,65.681,1.774,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
24,"(None, 1, 0)",bad,0.853,"1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1286","1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1","sync_1523,sync_2943,sync_1452,sync_1848,sync_471,sync_1762,sync_154,sync_410,sync_2052,sync_2985,sync_1493,sync_1259,sync_3,sync_2248,sync_701,sync_2453,sync_406,sync_1576,sync_1419,sync_113,sync_1607,sync_1614,sync_2604,sync_231,sync_522,sync_2533,sync_640,sync_419,sync_172,sync_1385,sync_2789,sync_976,sync_2914,sync_1593,sync_2841,sync_1346,sync_1408,sync_1687,sync_585,sync_420,sync_472,sync_2491,sync_3671,sync_1476,sync_1069,sync_1478,sync_1070,sync_2250,sync_892,del_1286,add_1",1,"[{0, 13, 14}, {0}, {0}, {0}, {0}, {0, 5}, {0}, {0, 1}, {0, 7}, {0, 16}]","[{0, 5, 7}, {0, 5, 7}, {7}, {16, 14}, {16, 7}, {12, 7}, {7}, {9, 12, 15}, {0, 15, 5, 7}, {0, 1, 8, 14}]",127.286,6.12,1.616,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
24,"(None, 10, 0)",bad,0.853,"1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1286","1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1","sync_1523,sync_2943,sync_1452,sync_1848,sync_471,sync_1762,sync_154,sync_410,sync_2052,sync_2985,sync_1493,sync_1259,sync_3,sync_2248,sync_701,sync_2453,sync_406,sync_1576,sync_1419,sync_113,sync_1607,sync_1614,sync_2604,sync_231,sync_522,sync_2533,sync_640,sync_419,sync_172,sync_1385,sync_2789,sync_976,sync_2914,sync_1593,sync_2841,sync_1346,sync_1408,sync_1687,sync_585,sync_420,sync_472,sync_2491,sync_3671,sync_1476,sync_1069,sync_1478,sync_1070,sync_2250,sync_892,del_1286,add_1",1,"[{0, 13, 14}, {0}, {0}, {0}, {0}, {0, 5}, {0}, {0, 1}, {0, 7}, {0, 16}]","[{0, 5, 7}, {0, 5, 7}, {7}, {16, 14}, {16, 7}, {12, 7}, {7}, {9, 12, 15}, {0, 15, 5, 7}, {0, 1, 8, 14}]",127.286,47.96,1.703,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
24,"(None, 1, 5)",NoTargetStatesError,0.853,"1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1286","1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1","sync_1523,sync_2943,sync_1452,sync_1848,sync_471,sync_1762,sync_154,sync_410,sync_2052,sync_2985,sync_1493,sync_1259,sync_3,sync_2248,sync_701,sync_2453,sync_406,sync_1576,sync_1419,sync_113,sync_1607,sync_1614,sync_2604,sync_231,sync_522,sync_2533,sync_640,sync_419,sync_172,sync_1385,sync_2789,sync_976,sync_2914,sync_1593,sync_2841,sync_1346,sync_1408,sync_1687,sync_585,sync_420,sync_472,sync_2491,sync_3671,sync_1476,sync_1069,sync_1478,sync_1070,sync_2250,sync_892,del_1286,add_1",1,"[{0, 13, 14}, {0}, {0}, {0}, {0}, {0, 5}, {0}, {0, 1}, {0, 7}, {0, 16}]","[{0, 5, 7}, {0, 5, 7}, {7}, {16, 14}, {16, 7}, {12, 7}, {7}, {9, 12, 15}, {0, 15, 5, 7}, {0, 1, 8, 14}]",127.286,47.96,1.703,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
24,"(None, 5, 5)",NoTargetStatesError,0.853,"1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1286","1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1","sync_1523,sync_2943,sync_1452,sync_1848,sync_471,sync_1762,sync_154,sync_410,sync_2052,sync_2985,sync_1493,sync_1259,sync_3,sync_2248,sync_701,sync_2453,sync_406,sync_1576,sync_1419,sync_113,sync_1607,sync_1614,sync_2604,sync_231,sync_522,sync_2533,sync_640,sync_419,sync_172,sync_1385,sync_2789,sync_976,sync_2914,sync_1593,sync_2841,sync_1346,sync_1408,sync_1687,sync_585,sync_420,sync_472,sync_2491,sync_3671,sync_1476,sync_1069,sync_1478,sync_1070,sync_2250,sync_892,del_1286,add_1",1,"[{0, 13, 14}, {0}, {0}, {0}, {0}, {0, 5}, {0}, {0, 1}, {0, 7}, {0, 16}]","[{0, 5, 7}, {0, 5, 7}, {7}, {16, 14}, {16, 7}, {12, 7}, {7}, {9, 12, 15}, {0, 15, 5, 7}, {0, 1, 8, 14}]",127.286,47.96,1.703,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
24,"(None, 10, 5)",NoTargetStatesError,0.853,"1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1286","1523,2943,1452,1848,471,1762,154,410,2052,2985,1493,1259,3,2248,701,2453,406,1576,1419,113,1607,1614,2604,231,522,2533,640,419,172,1385,2789,976,2914,1593,2841,1346,1408,1687,585,420,472,2491,3671,1476,1069,1478,1070,2250,892,1","sync_1523,sync_2943,sync_1452,sync_1848,sync_471,sync_1762,sync_154,sync_410,sync_2052,sync_2985,sync_1493,sync_1259,sync_3,sync_2248,sync_701,sync_2453,sync_406,sync_1576,sync_1419,sync_113,sync_1607,sync_1614,sync_2604,sync_231,sync_522,sync_2533,sync_640,sync_419,sync_172,sync_1385,sync_2789,sync_976,sync_2914,sync_1593,sync_2841,sync_1346,sync_1408,sync_1687,sync_585,sync_420,sync_472,sync_2491,sync_3671,sync_1476,sync_1069,sync_1478,sync_1070,sync_2250,sync_892,del_1286,add_1",1,"[{0, 13, 14}, {0}, {0}, {0}, {0}, {0, 5}, {0}, {0, 1}, {0, 7}, {0, 16}]","[{0, 5, 7}, {0, 5, 7}, {7}, {16, 14}, {16, 7}, {12, 7}, {7}, {9, 12, 15}, {0, 15, 5, 7}, {0, 1, 8, 14}]",127.286,47.96,1.703,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
25,"(None, 1, 0)",bad,0.94,"35,683,34,41,208,581,17,940,609,1047,613,633,1524,5,18,33,31,1077,105,1279,8,382,1513,767,548,135,516,56,199,117,16,1121,317,1293,276,1195,370,1504,89,362,14,1802,618,1299,165,324,274,184,1345,798","35,683,34,41,208,581,17,940,609,1047,613,633,1524,5,18,33,31,1077,105,1279,8,382,1513,767,548,135,516,56,199,117,16,1121,317,1293,276,1195,370,1504,89,362,14,1802,618,1299,165,324,274,184,1345,6","sync_35,sync_683,sync_34,sync_41,sync_208,sync_581,sync_17,sync_940,sync_609,sync_1047,sync_613,sync_633,sync_1524,sync_5,sync_18,sync_33,sync_31,sync_1077,sync_105,sync_1279,sync_8,sync_382,sync_1513,sync_767,sync_548,sync_135,sync_516,sync_56,sync_199,sync_117,sync_16,sync_1121,sync_317,sync_1293,sync_276,sync_1195,sync_370,sync_1504,sync_89,sync_362,sync_14,sync_1802,sync_618,sync_1299,sync_165,sync_324,sync_274,sync_184,sync_1345,add_6,del_798",1,"[{3}, {3, 13}, {3, 13}, {3, 14}, {3}, {3}, {3}, {3}, {2, 3}, {10, 3}]","[{3}, {3, 13}, {3}, {3, 13}, {3}, {3, 14}, {3}, {2, 3}, {10, 3}, {3, 13}]",119.05,0.676,1.763,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
25,"(None, 10, 0)",bad,0.94,"35,683,34,41,208,581,17,940,609,1047,613,633,1524,5,18,33,31,1077,105,1279,8,382,1513,767,548,135,516,56,199,117,16,1121,317,1293,276,1195,370,1504,89,362,14,1802,618,1299,165,324,274,184,1345,798","35,683,34,41,208,581,17,940,609,1047,613,633,1524,5,18,33,31,1077,105,1279,8,382,1513,767,548,135,516,56,199,117,16,1121,317,1293,276,1195,370,1504,89,362,14,1802,618,1299,165,324,274,184,1345,6","sync_35,sync_683,sync_34,sync_41,sync_208,sync_581,sync_17,sync_940,sync_609,sync_1047,sync_613,sync_633,sync_1524,sync_5,sync_18,sync_33,sync_31,sync_1077,sync_105,sync_1279,sync_8,sync_382,sync_1513,sync_767,sync_548,sync_135,sync_516,sync_56,sync_199,sync_117,sync_16,sync_1121,sync_317,sync_1293,sync_276,sync_1195,sync_370,sync_1504,sync_89,sync_362,sync_14,sync_1802,sync_618,sync_1299,sync_165,sync_324,sync_274,sync_184,sync_1345,add_6,del_798",1,"[{3}, {3, 13}, {3, 13}, {3, 14}, {3}, {3}, {3}, {3}, {2, 3}, {10, 3}]","[{3}, {3, 13}, {3}, {3, 13}, {3}, {3, 14}, {3}, {2, 3}, {10, 3}, {3, 13}]",119.05,50.806,1.425,False,True,BERT4Rec,ml-1m,8192,20,0.2,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,0.2,0.2,"(4, 4, 4)",genetic_categorized,0.7,"Mon, 16 Dec 2024 23:21:38"
