i,gen_strategy,gen_error,gen_source,gen_aligned,gen_alignment,gen_cost,gen_gt,gen_aligned_gt,gen_dataset_time,gen_good_points_percentage,gen_bad_points_percentage,gen_good_points_edit_distance,gen_bad_points_edit_distance,gen_aligned_gt@1,gen_gt@1,gen_target_y@1,gen_score@1,gen_source_score@1,gen_aligned_gt@5,gen_gt@5,gen_target_y@5,gen_score@5,gen_source_score@5,gen_aligned_gt@10,gen_gt@10,gen_target_y@10,gen_score@10,gen_source_score@10,gen_aligned_gt@20,gen_gt@20,gen_target_y@20,gen_score@20,gen_source_score@20,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,aligned_gt@1,gt@1,preds_gt@1,score@1,aligned_gt@5,gt@5,preds_gt@5,score@5,aligned_gt@10,gt@10,preds_gt@10,score@10,aligned_gt@20,gt@20,preds_gt@20,score@20,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp,error
323,genetic_categorized,None,"1064,221,298,217,114,612,67,102,695,291,874,190,94,201,175,53,658,113,921,1314,162,661,362,58,862,497,514,157,23,104,136,322,726,453,35,103,624,367,205,867,126,551,241,730,187,84,472,167,338,1021","1064,221,298,217,114,612,67,102,695,291,874,190,94,201,175,53,658,113,921,1314,162,661,362,58,862,497,514,157,23,104,1236,322,726,453,35,103,624,367,205,867,126,551,241,730,187,84,472,167,338,1021",None,1,None,None,228.725,None,None,None,None,111,222,None,0,None,"111,222,239,113,57","222,113,23,111,239",None,0.321,None,"111,222,239,113,57,248,368,103,23,221","222,113,23,111,239,248,343,51,368,57",None,0.335,None,"111,222,239,113,57,248,368,103,23,221,136,101,126,343,434,51,695,102,636,476","222,113,23,111,239,248,343,51,368,57,434,636,103,321,102,30,218,25,101,136",None,0.262,None,"(None, 10, 0)",None,None,"1064,221,298,217,114,612,67,102,695,291,874,190,94,201,175,53,658,113,921,1314,162,661,362,58,862,497,514,157,23,104,136,322,726,453,35,103,624,367,205,867,126,551,241,730,187,84,472,167,338,1021","1064,221,298,217,114,612,67,102,695,291,874,190,94,201,175,53,658,113,921,1314,162,661,362,58,862,497,514,157,23,104,136,322,726,453,35,103,624,367,205,867,126,551,241,730,187,84,472,167,338,443","sync_1064,sync_221,sync_298,sync_217,sync_114,sync_612,sync_67,sync_102,sync_695,sync_291,sync_874,sync_190,sync_94,sync_201,sync_175,sync_53,sync_658,sync_113,sync_921,sync_1314,sync_162,sync_661,sync_362,sync_58,sync_862,sync_497,sync_514,sync_157,sync_23,sync_104,sync_136,sync_322,sync_726,sync_453,sync_35,sync_103,sync_624,sync_367,sync_205,sync_867,sync_126,sync_551,sync_241,sync_730,sync_187,sync_84,sync_472,sync_167,sync_338,add_443,del_1021",1,None,None,None,213.539,None,111,222,None,0,"111,222,23,57,239","222,113,23,111,239",None,0.507,"111,222,23,57,239,113,248,343,321,434","222,113,23,111,239,248,343,51,368,57",None,0.442,"111,222,23,57,239,113,248,343,321,434,51,136,1029,221,30,103,101,368,232,102","222,113,23,111,239,248,343,51,368,57,434,636,103,321,102,30,218,25,101,136",None,0.374,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic_categorized,True,0.5,"Sun, 26 Jan 2025 20:29:54",
324,genetic_categorized,None,"290,158,1,492,921,59,162,593,322,113,320,248,25,103,58,201,601,242,255","290,158,1,492,921,59,162,593,322,713,320,248,25,103,58,201,601,242,255",None,1,None,None,180.226,None,None,None,None,175,79,None,0,None,"175,79,32,102,101","79,175,32,102,25",None,0.592,None,"175,79,32,102,101,261,25,241,6,239","79,175,32,102,25,101,239,241,248,358",None,0.54,None,"175,79,32,102,101,261,25,241,6,239,221,322,37,109,240,100,937,92,50,162","79,175,32,102,25,101,239,241,248,358,261,322,221,100,113,92,162,37,6,937",None,0.455,None,"(None, 10, 0)",None,None,"290,158,1,492,921,59,162,593,322,113,320,248,25,103,58,201,601,242,255","290,158,1,492,921,59,162,593,322,113,320,248,25,103,58,201,601,242,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_290,sync_158,sync_1,sync_492,sync_921,sync_59,sync_162,sync_593,sync_322,sync_113,sync_320,sync_248,sync_25,sync_103,sync_58,sync_201,sync_601,sync_242,add_73,del_255",1,None,None,None,392.073,None,358,79,None,0,"358,25,53,50,13","79,175,32,102,25",None,0.033,"358,25,53,50,13,278,32,190,96,59","79,175,32,102,25,101,239,241,248,358",None,0.05,"358,25,53,50,13,278,32,190,96,59,312,217,720,102,175,134,512,79,90,201","79,175,32,102,25,101,239,241,248,358,261,322,221,100,113,92,162,37,6,937",None,0.052,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic_categorized,True,0.5,"Sun, 26 Jan 2025 20:29:54",
325,genetic_categorized,None,"653,61,99,595,361,503,141,863,53,178,746,167,90,499,277,322,1064,78,18,1107,9,367,591,180,349,527,258,366,292,84,321,671,436,311,125,179,294,634,719,38,144,34,1055,16,779,519","653,61,99,595,361,503,141,863,53,178,746,167,90,499,277,322,1064,78,18,1107,9,367,591,180,349,527,258,366,292,24,321,671,436,311,125,179,294,634,719,38,144,34,1055,16,779,519",None,1,None,None,230.797,None,None,None,None,17,634,None,0,None,"17,634,1020,448,144","634,17,1020,448,294",None,0.592,None,"17,634,1020,448,144,294,436,1055,779,311","634,17,1020,448,294,144,436,779,1055,311",None,0.671,None,"17,634,1020,448,144,294,436,1055,779,311,34,660,321,834,690,1105,38,890,84,1137","634,17,1020,448,294,144,436,779,1055,311,34,660,834,38,690,321,1105,527,1137,84",None,0.633,None,"(None, 10, 0)",None,None,"653,61,99,595,361,503,141,863,53,178,746,167,90,499,277,322,1064,78,18,1107,9,367,591,180,349,527,258,366,292,84,321,671,436,311,125,179,294,634,719,38,144,34,1055,16,779,519","653,61,99,595,361,503,141,863,53,178,746,167,90,499,277,322,1064,78,18,1107,9,367,591,180,349,527,258,366,292,84,321,671,436,311,125,179,294,634,719,38,144,34,1055,16,779,233,-1,-1,-1,-1","sync_653,sync_61,sync_99,sync_595,sync_361,sync_503,sync_141,sync_863,sync_53,sync_178,sync_746,sync_167,sync_90,sync_499,sync_277,sync_322,sync_1064,sync_78,sync_18,sync_1107,sync_9,sync_367,sync_591,sync_180,sync_349,sync_527,sync_258,sync_366,sync_292,sync_84,sync_321,sync_671,sync_436,sync_311,sync_125,sync_179,sync_294,sync_634,sync_719,sync_38,sync_144,sync_34,sync_1055,sync_16,sync_779,add_233,del_519",1,None,None,None,256.121,None,349,634,None,0,"349,321,322,162,210","634,17,1020,448,294",None,0.0,"349,321,322,162,210,186,319,690,84,390","634,17,1020,448,294,144,436,779,1055,311",None,0.0,"349,321,322,162,210,186,319,690,84,390,725,311,53,144,428,821,448,779,102,1055","634,17,1020,448,294,144,436,779,1055,311,34,660,834,38,690,321,1105,527,1137,84",None,0.041,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic_categorized,True,0.5,"Sun, 26 Jan 2025 20:29:54",
326,genetic_categorized,None,"96,356,25,601,299,78,677,46,1105,1107,1320,84,408,90,1457,347,811,381,609","96,356,25,601,299,78,677,46,1105,1107,1320,84,430,90,1457,347,811,381,609",None,1,None,None,181.108,None,None,None,None,467,381,None,0,None,"467,381,189,825,720","381,467,808,492,290",None,0.277,None,"467,381,189,825,720,1408,1253,808,714,1115","381,467,808,492,290,189,41,811,720,244",None,0.231,None,"467,381,189,825,720,1408,1253,808,714,1115,811,492,140,59,290,951,498,864,611,569","381,467,808,492,290,189,41,811,720,244,569,825,73,140,1115,488,90,347,951,1408",None,0.215,None,"(None, 10, 0)",None,None,"96,356,25,601,299,78,677,46,1105,1107,1320,84,408,90,1457,347,811,381,609","96,356,25,601,299,78,677,46,1105,1107,1320,84,408,90,1457,347,811,381,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_96,sync_356,sync_25,sync_601,sync_299,sync_78,sync_677,sync_46,sync_1105,sync_1107,sync_1320,sync_84,sync_408,sync_90,sync_1457,sync_347,sync_811,sync_381,add_269,del_609",1,None,None,None,273.487,None,41,381,None,0,"41,140,381,492,73","381,467,808,492,290",None,0.259,"41,140,381,492,73,808,252,467,2,653","381,467,808,492,290,189,41,811,720,244",None,0.226,"41,140,381,492,73,808,252,467,2,653,244,61,105,281,569,116,158,498,864,961","381,467,808,492,290,189,41,811,720,244,569,825,73,140,1115,488,90,347,951,1408",None,0.181,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic_categorized,True,0.5,"Sun, 26 Jan 2025 20:29:54",
327,genetic_categorized,None,"158,358,121,61,502,210,59,53,696,84,50,24,25,972,303,503,453,648,414,191,862,141,11,531,182,645,13,404,26,190,78,104,446,578,337,176,18,98,279,410,137,532,299,772,382,407,268,971,174","158,358,121,61,502,210,59,53,696,84,50,24,25,972,303,503,453,648,414,191,862,141,11,531,182,645,13,404,26,190,78,104,446,578,337,176,18,98,279,410,137,532,299,772,382,480,268,971,174",None,1,None,None,237.137,None,None,None,None,26,677,None,0,None,"26,197,556,137,58","677,132,98,414,657",None,0.0,None,"26,197,556,137,58,132,511,166,104,351","677,132,98,414,657,532,772,197,166,894",None,0.071,None,"26,197,556,137,58,132,511,166,104,351,102,199,217,705,657,414,553,279,453,24","677,132,98,414,657,532,772,197,166,894,182,465,279,526,26,615,174,351,337,524",None,0.068,None,"(None, 10, 0)",None,None,"158,358,121,61,502,210,59,53,696,84,50,24,25,972,303,503,453,648,414,191,862,141,11,531,182,645,13,404,26,190,78,104,446,578,337,176,18,98,279,410,137,532,299,772,382,407,268,971,174","158,358,121,61,502,210,59,53,696,84,50,24,25,972,303,503,453,648,414,191,862,141,11,531,182,645,13,404,26,190,78,104,446,578,337,176,18,98,279,410,137,532,299,772,382,407,268,971,233,-1","sync_158,sync_358,sync_121,sync_61,sync_502,sync_210,sync_59,sync_53,sync_696,sync_84,sync_50,sync_24,sync_25,sync_972,sync_303,sync_503,sync_453,sync_648,sync_414,sync_191,sync_862,sync_141,sync_11,sync_531,sync_182,sync_645,sync_13,sync_404,sync_26,sync_190,sync_78,sync_104,sync_446,sync_578,sync_337,sync_176,sync_18,sync_98,sync_279,sync_410,sync_137,sync_532,sync_299,sync_772,sync_382,sync_407,sync_268,sync_971,add_233,del_174",1,None,None,None,294.194,None,27,677,None,0,"27,434,51,293,136","677,132,98,414,657",None,0.0,"27,434,51,293,136,102,341,465,58,310","677,132,98,414,657,532,772,197,166,894",None,0.0,"27,434,51,293,136,102,341,465,58,310,100,782,104,57,199,358,511,25,1043,302","677,132,98,414,657,532,772,197,166,894,182,465,279,526,26,615,174,351,337,524",None,0.008,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic_categorized,True,0.5,"Sun, 26 Jan 2025 20:29:54",
328,genetic_categorized,None,"381,269,752,839,61,421,405,961,73,140,105,852,861,951,86,252,96,99,361,188,49,176,214,653,586,998,118,52,492,2,290,808,756,44,1193","381,269,752,839,61,421,405,961,73,140,105,852,861,951,86,252,96,99,361,188,49,176,214,653,586,998,118,52,492,2,290,808,576,44,1193",None,1,None,None,208.218,None,None,None,None,2,344,None,0,None,"2,682,185,492,140","344,492,653,140,244",None,0.144,None,"2,682,185,492,140,326,720,105,595,270","344,492,653,140,244,892,214,270,49,44",None,0.117,None,"2,682,185,492,140,326,720,105,595,270,354,381,631,951,882,512,840,86,262,49","344,492,653,140,244,892,214,270,49,44,99,1244,569,861,951,105,520,381,361,595",None,0.108,None,"(None, 10, 0)",None,None,"381,269,752,839,61,421,405,961,73,140,105,852,861,951,86,252,96,99,361,188,49,176,214,653,586,998,118,52,492,2,290,808,756,44,1193","381,269,752,839,61,421,405,961,73,140,105,852,861,951,86,252,96,99,361,188,49,176,214,653,586,998,118,52,492,2,290,808,756,44,934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_381,sync_269,sync_752,sync_839,sync_61,sync_421,sync_405,sync_961,sync_73,sync_140,sync_105,sync_852,sync_861,sync_951,sync_86,sync_252,sync_96,sync_99,sync_361,sync_188,sync_49,sync_176,sync_214,sync_653,sync_586,sync_998,sync_118,sync_52,sync_492,sync_2,sync_290,sync_808,sync_756,sync_44,add_934,del_1193",1,None,None,None,199.505,None,244,344,None,0,"244,852,520,347,864","344,492,653,140,244",None,0.026,"244,852,520,347,864,214,49,105,808,73","344,492,653,140,244,892,214,270,49,44",None,0.076,"244,852,520,347,864,214,49,105,808,73,492,290,246,609,44,1,270,756,281,672","344,492,653,140,244,892,214,270,49,44,99,1244,569,861,951,105,520,381,361,595",None,0.075,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic_categorized,True,0.5,"Sun, 26 Jan 2025 20:29:54",
329,genetic_categorized,None,"492,405,252,737,190,179,177,358,78,59,874,69,90,53,199,152,125,197,407,87,416,132,410,178,444,1162,174,394","492,405,252,737,190,179,177,358,78,59,874,69,90,53,199,152,125,197,407,87,416,132,410,178,444,1162,744,394",None,1,None,None,200.114,None,None,None,None,24,174,None,0,None,"24,137,132,676,408","174,132,1173,676,468",None,0.253,None,"24,137,132,676,408,26,746,404,417,351","174,132,1173,676,468,351,417,137,24,444",None,0.222,None,"24,137,132,676,408,26,746,404,417,351,174,279,78,446,201,179,217,87,210,1173","174,132,1173,676,468,351,417,137,24,444,746,935,446,26,657,672,556,408,404,197",None,0.196,None,"(None, 10, 0)",None,None,"492,405,252,737,190,179,177,358,78,59,874,69,90,53,199,152,125,197,407,87,416,132,410,178,444,1162,174,394","492,405,252,737,190,179,177,358,78,59,874,69,90,53,199,152,125,197,407,87,416,132,410,178,444,1162,174,1618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_492,sync_405,sync_252,sync_737,sync_190,sync_179,sync_177,sync_358,sync_78,sync_59,sync_874,sync_69,sync_90,sync_53,sync_199,sync_152,sync_125,sync_197,sync_407,sync_87,sync_416,sync_132,sync_410,sync_178,sync_444,sync_1162,sync_174,add_1618,del_394",1,None,None,None,223.67,None,1070,174,None,0,"1070,1028,468,707,732","174,132,1173,676,468",None,0.044,"1070,1028,468,707,732,460,511,1160,129,1276","174,132,1173,676,468,351,417,137,24,444",None,0.028,"1070,1028,468,707,732,460,511,1160,129,1276,515,1078,669,145,556,632,107,416,394,351","174,132,1173,676,468,351,417,137,24,444,746,935,446,26,657,672,556,408,404,197",None,0.033,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic_categorized,True,0.5,"Sun, 26 Jan 2025 20:29:54",
330,genetic_categorized,None,"381,405,158,290,752,227,192,93,241,90,274,620,37,100,1070,437,330,248,190,217,175,362,295,486,358,658,221,547,391,409,1072,575,101,943,1197,466,128,1181,180,527,874,222,857,950,570,921,558,334,304,513","381,405,158,290,752,227,192,93,241,90,274,620,37,100,1070,437,330,248,190,217,175,362,295,486,358,658,221,547,391,409,1072,575,101,943,1197,486,128,1181,180,527,874,222,857,950,570,921,558,334,304,513",None,1,None,None,226.7,None,None,None,None,950,1017,None,0,None,"950,1017,111,594,568","1017,950,594,111,568",None,0.566,None,"950,1017,111,594,568,1106,735,57,277,240","1017,950,594,111,568,735,57,1106,240,845",None,0.499,None,"950,1017,111,594,568,1106,735,57,277,240,943,136,845,175,221,330,261,101,547,300","1017,950,594,111,568,735,57,1106,240,845,277,136,330,175,943,221,48,261,547,390",None,0.504,None,"(None, 10, 0)",None,None,"381,405,158,290,752,227,192,93,241,90,274,620,37,100,1070,437,330,248,190,217,175,362,295,486,358,658,221,547,391,409,1072,575,101,943,1197,466,128,1181,180,527,874,222,857,950,570,921,558,334,304,513","381,405,158,290,752,227,192,93,241,90,274,620,37,100,1070,437,330,248,190,217,175,362,295,486,358,658,221,547,391,409,1072,575,101,943,1197,466,128,1181,180,527,874,222,857,950,570,921,558,334,304,2","sync_381,sync_405,sync_158,sync_290,sync_752,sync_227,sync_192,sync_93,sync_241,sync_90,sync_274,sync_620,sync_37,sync_100,sync_1070,sync_437,sync_330,sync_248,sync_190,sync_217,sync_175,sync_362,sync_295,sync_486,sync_358,sync_658,sync_221,sync_547,sync_391,sync_409,sync_1072,sync_575,sync_101,sync_943,sync_1197,sync_466,sync_128,sync_1181,sync_180,sync_527,sync_874,sync_222,sync_857,sync_950,sync_570,sync_921,sync_558,sync_334,sync_304,add_2,del_513",1,None,None,None,220.347,None,734,1017,None,0,"734,943,424,316,1072","1017,950,594,111,568",None,0.0,"734,943,424,316,1072,330,1106,134,185,46","1017,950,594,111,568,735,57,1106,240,845",None,0.035,"734,943,424,316,1072,330,1106,134,185,46,783,136,1017,68,568,300,187,391,240,334","1017,950,594,111,568,735,57,1106,240,845,277,136,330,175,943,221,48,261,547,390",None,0.088,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic_categorized,True,0.5,"Sun, 26 Jan 2025 20:29:54",
331,genetic_categorized,None,"717,209,114,232,310,115,294,719,277,216,779,828,425,194,14,884,608,158,421,547,756,961,492,61,49,956,1024,86,687,53,553,12,90,78,341,303,84,358,69,863,50,96,550,25,601,174,137,670,424,509","717,209,114,232,310,115,294,719,277,216,779,828,425,194,14,884,608,158,421,547,756,961,492,61,49,956,1024,86,687,53,553,12,90,78,341,303,84,358,69,863,50,96,550,25,601,174,137,600,424,509",None,1,None,None,231.147,None,None,None,None,997,597,None,0,None,"997,178,21,405,432","597,21,178,432,378",None,0.265,None,"997,178,21,405,432,330,597,180,175,34","597,21,178,432,378,405,180,330,1017,997",None,0.296,None,"997,178,21,405,432,330,597,180,175,34,378,424,167,7,298,694,248,277,439,48","597,21,178,432,378,405,180,330,1017,997,424,298,34,316,694,255,7,48,175,84",None,0.278,None,"(None, 10, 0)",None,None,"717,209,114,232,310,115,294,719,277,216,779,828,425,194,14,884,608,158,421,547,756,961,492,61,49,956,1024,86,687,53,553,12,90,78,341,303,84,358,69,863,50,96,550,25,601,174,137,670,424,509","717,209,114,232,310,115,294,719,277,216,779,828,425,194,14,884,608,158,421,547,756,961,492,61,49,956,1024,86,687,53,553,12,90,78,341,303,84,358,69,863,50,96,550,25,601,174,137,670,424,123","sync_717,sync_209,sync_114,sync_232,sync_310,sync_115,sync_294,sync_719,sync_277,sync_216,sync_779,sync_828,sync_425,sync_194,sync_14,sync_884,sync_608,sync_158,sync_421,sync_547,sync_756,sync_961,sync_492,sync_61,sync_49,sync_956,sync_1024,sync_86,sync_687,sync_53,sync_553,sync_12,sync_90,sync_78,sync_341,sync_303,sync_84,sync_358,sync_69,sync_863,sync_50,sync_96,sync_550,sync_25,sync_601,sync_174,sync_137,sync_670,sync_424,add_123,del_509",1,None,None,None,180.266,None,24,597,None,0,"24,434,85,310,27","597,21,178,432,378",None,0.0,"24,434,85,310,27,232,414,7,51,481","597,21,178,432,378,405,180,330,1017,997",None,0.0,"24,434,85,310,27,232,414,7,51,481,684,404,151,878,30,137,100,182,337,61","597,21,178,432,378,405,180,330,1017,997,424,298,34,316,694,255,7,48,175,84",None,0.003,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic_categorized,True,0.5,"Sun, 26 Jan 2025 20:29:54",
332,genetic_categorized,None,"648,159,790,824,383,614,775,1160,566,645,229,178,337,511,234,446,197,74,936,447,972,42,349,524,88,389,1019,5,2,131,720,1,105,864,512,961,492,892,185,347,569,116,891,1024,861,631,398,1117,682,732","648,159,790,824,383,614,775,1160,566,645,229,178,337,511,234,446,197,74,936,447,972,42,349,524,88,389,1019,5,2,131,720,1,105,864,512,961,492,892,185,347,569,116,891,1024,861,631,398,1117,892,732",None,1,None,None,234.107,None,None,None,None,631,610,None,0,None,"631,610,891,253,945","610,891,631,336,86",None,0.333,None,"631,610,891,253,945,960,1024,852,1167,118","610,891,631,336,86,1258,253,716,945,188",None,0.248,None,"631,610,891,253,945,960,1024,852,1167,118,86,1117,377,145,1099,332,1230,176,354,595","610,891,631,336,86,1258,253,716,945,188,1167,732,852,667,398,1117,1024,1003,326,1099",None,0.203,None,"(None, 10, 0)",None,None,"648,159,790,824,383,614,775,1160,566,645,229,178,337,511,234,446,197,74,936,447,972,42,349,524,88,389,1019,5,2,131,720,1,105,864,512,961,492,892,185,347,569,116,891,1024,861,631,398,1117,682,732","648,159,790,824,383,614,775,1160,566,645,229,178,337,511,234,446,197,74,936,447,972,42,349,524,88,389,1019,5,2,131,720,1,105,864,512,961,492,892,185,347,569,116,891,1024,861,631,398,1117,682,620","sync_648,sync_159,sync_790,sync_824,sync_383,sync_614,sync_775,sync_1160,sync_566,sync_645,sync_229,sync_178,sync_337,sync_511,sync_234,sync_446,sync_197,sync_74,sync_936,sync_447,sync_972,sync_42,sync_349,sync_524,sync_88,sync_389,sync_1019,sync_5,sync_2,sync_131,sync_720,sync_1,sync_105,sync_864,sync_512,sync_961,sync_492,sync_892,sync_185,sync_347,sync_569,sync_116,sync_891,sync_1024,sync_861,sync_631,sync_398,sync_1117,sync_682,add_620,del_732",1,None,None,None,148.366,None,1390,610,None,0,"1390,1182,922,960,555","610,891,631,336,86",None,0.0,"1390,1182,922,960,555,410,39,131,631,566","610,891,631,336,86,1258,253,716,945,188",None,0.016,"1390,1182,922,960,555,410,39,131,631,566,892,149,1,643,121,1247,90,763,1139,905","610,891,631,336,86,1258,253,716,945,188,1167,732,852,667,398,1117,1024,1003,326,1099",None,0.01,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic_categorized,True,0.5,"Sun, 26 Jan 2025 20:29:54",
333,genetic_categorized,None,"202,1050,466,611,1027,878,212,550,419,1029,889,203,143,21,741,688,368,227,9,747,867,920,483,254,77,8,475,1006,600,727,557,425,330,448,875,456,251,1091,322,974,17,7,418,988,588,896,684,822,161,386","202,1050,466,611,1027,878,212,550,419,1029,889,203,143,21,741,688,368,227,9,747,867,920,483,254,77,8,475,1006,600,727,557,425,330,448,875,456,251,1091,322,974,17,7,418,988,588,867,684,822,161,386",None,1,None,None,234.236,None,None,None,None,9,143,None,0,None,"9,143,550,173,1106","143,9,550,1106,173",None,0.585,None,"9,143,550,173,1106,711,920,529,704,21","143,9,550,1106,173,529,363,711,324,608",None,0.429,None,"9,143,550,173,1106,711,920,529,704,21,324,284,727,363,608,466,378,656,369,878","143,9,550,1106,173,529,363,711,324,608,920,21,1009,853,605,574,727,1109,656,284",None,0.351,None,"(None, 10, 0)",None,None,"202,1050,466,611,1027,878,212,550,419,1029,889,203,143,21,741,688,368,227,9,747,867,920,483,254,77,8,475,1006,600,727,557,425,330,448,875,456,251,1091,322,974,17,7,418,988,588,896,684,822,161,386","202,1050,466,611,1027,878,212,550,419,1029,889,203,143,21,741,688,368,227,9,747,867,920,483,254,77,8,475,1006,600,727,557,425,330,448,875,456,251,1091,322,974,17,7,418,988,588,896,684,822,161,529","sync_202,sync_1050,sync_466,sync_611,sync_1027,sync_878,sync_212,sync_550,sync_419,sync_1029,sync_889,sync_203,sync_143,sync_21,sync_741,sync_688,sync_368,sync_227,sync_9,sync_747,sync_867,sync_920,sync_483,sync_254,sync_77,sync_8,sync_475,sync_1006,sync_600,sync_727,sync_557,sync_425,sync_330,sync_448,sync_875,sync_456,sync_251,sync_1091,sync_322,sync_974,sync_17,sync_7,sync_418,sync_988,sync_588,sync_896,sync_684,sync_822,sync_161,add_529,del_386",1,None,None,None,277.504,None,143,143,None,1,"143,9,550,529,608","143,9,550,1106,173",None,0.723,"143,9,550,529,608,1106,173,711,363,324","143,9,550,1106,173,529,363,711,324,608",None,0.693,"143,9,550,529,608,1106,173,711,363,324,656,369,605,588,14,284,418,21,378,920","143,9,550,1106,173,529,363,711,324,608,920,21,1009,853,605,574,727,1109,656,284",None,0.478,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic_categorized,True,0.5,"Sun, 26 Jan 2025 20:29:54",
334,genetic_categorized,None,"358,356,78,1197,74,1035,154,50,87,243,142,601,644,141,433,407,874,388,210,84,104,42,134,447,98,1070,13,69,159,24,11,26,553,40,299,29,444,1077,137,705,132,404,782,366,18,766,234,488,351,12","358,356,78,1197,74,1535,154,50,87,243,142,601,644,141,433,407,874,388,210,84,104,42,134,447,98,1070,13,69,159,24,11,26,553,40,299,29,444,1077,137,705,132,404,782,366,18,766,234,488,351,12",None,1,None,None,233.853,None,None,None,None,191,174,None,0,None,"191,174,351,446,657","174,191,351,446,657",None,0.723,None,"191,174,351,446,657,132,24,197,279,337","174,191,351,446,657,132,24,197,279,337",None,0.821,None,"191,174,351,446,657,132,24,197,279,337,491,746,307,137,935,182,444,125,349,234","174,191,351,446,657,132,24,197,279,337,182,307,746,491,137,532,349,444,935,125",None,0.646,None,"(None, 10, 0)",None,None,"358,356,78,1197,74,1035,154,50,87,243,142,601,644,141,433,407,874,388,210,84,104,42,134,447,98,1070,13,69,159,24,11,26,553,40,299,29,444,1077,137,705,132,404,782,366,18,766,234,488,351,12","358,356,78,1197,74,1035,154,50,87,243,142,601,644,141,433,407,874,388,210,84,104,42,134,447,98,1070,13,69,159,24,11,26,553,40,299,29,444,1077,137,705,132,404,782,366,18,766,234,488,351,12","sync_358,sync_356,sync_78,sync_1197,sync_74,sync_1035,sync_154,sync_50,sync_87,sync_243,sync_142,sync_601,sync_644,sync_141,sync_433,sync_407,sync_874,sync_388,sync_210,sync_84,sync_104,sync_42,sync_134,sync_447,sync_98,sync_1070,sync_13,sync_69,sync_159,sync_24,sync_11,sync_26,sync_553,sync_40,sync_299,sync_29,sync_444,sync_1077,sync_137,sync_705,sync_132,sync_404,sync_782,sync_366,sync_18,sync_766,sync_234,sync_488,sync_351,sync_12",0,None,None,None,140.635,None,174,174,None,1,"174,191,351,446,657","174,191,351,446,657",None,1.0,"174,191,351,446,657,132,24,197,279,337","174,191,351,446,657,132,24,197,279,337",None,1.0,"174,191,351,446,657,132,24,197,279,337,182,307,746,491,137,532,349,444,935,125","174,191,351,446,657,132,24,197,279,337,182,307,746,491,137,532,349,444,935,125",None,1.0,True,BERT4Rec,ml-100k,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic_categorized,True,0.5,"Sun, 26 Jan 2025 20:29:54",
